seed,shot,category,samples,pixel_stride,visual_image_auroc_raw,visual_image_ap_raw,text_image_auroc_raw,text_image_ap_raw,visual_image_auroc_rank,visual_image_ap_rank,text_image_auroc_rank,text_image_ap_rank,oracle_image_auroc,oracle_image_ap,oracle_image_delta_auroc_vs_visual,oracle_image_delta_ap_vs_visual,image_text_help_count,image_text_harm_count,visual_pixel_auroc_diagnostic,visual_pixel_ap_diagnostic,text_pixel_auroc_diagnostic,text_pixel_ap_diagnostic,oracle_pixel_auroc_diagnostic,oracle_pixel_ap_diagnostic,oracle_pixel_delta_auroc_vs_visual,oracle_pixel_delta_ap_vs_visual,anomaly_region_count,text_better_region_count,text_better_region_fraction,mean_positive_text_region_gap
0,2,metal_plate,97,8,0.9994582881906826,0.9998043818466353,0.8472372697724809,0.944130171111633,0.9994582881906826,0.9998043818466353,0.8472372697724809,0.944130171111633,1.0,0.9999999999999999,0.0005417118093173912,0.0001956181533645518,46,50,0.9315711110840588,0.6654801945179881,0.865511178455679,0.48428122830851766,0.9906087088467733,0.9349478388747401,0.059037597762714555,0.26946764435675197,98,23,0.23469387755102042,0.04743844270706177
0,2,tubes,101,8,0.9298007246376812,0.9658865452226202,0.9542572463768115,0.9805363617642949,0.9298007246376812,0.9658865452226202,0.9542572463768115,0.9805363617642949,0.9966032608695652,0.9983636855791334,0.06680253623188404,0.03247714035651317,56,44,0.9634775394481139,0.30159988905115437,0.9717035926008478,0.2636383533082399,0.9981898428805076,0.8675600876319696,0.03471230343239373,0.5659601985808151,82,31,0.3780487804878049,0.12294926470325838
0,4,bracket_black,79,8,0.5844414893617021,0.7098206677221834,0.6775265957446808,0.7339580535581551,0.5844414893617021,0.7098206677221834,0.6775265957446808,0.7339580535581551,0.9178856382978723,0.9407831243693825,0.33344414893617014,0.23096245664719905,52,26,0.981766887987165,0.05312341835532779,0.8275357657062485,0.021746128060408522,0.9971884562411423,0.3589746866987507,0.015421568253977225,0.3058512683434229,63,6,0.09523809523809523,0.07403930028279622
0,4,bracket_brown,77,8,0.5256410256410258,0.7001751169425149,0.6199095022624433,0.8043655851923789,0.5256410256410258,0.7001751169425149,0.6199095022624433,0.8043655851923789,0.7315233785822022,0.8579873029749818,0.2058823529411764,0.15781218603246694,41,33,0.9408018845091056,0.06115330883895728,0.7589777019540599,0.013391292984353561,0.9824827372369768,0.3357994510074833,0.04168085272787114,0.274646142168526,118,15,0.1271186440677966,0.1147062619527181
0,4,bracket_white,60,8,0.7122222222222223,0.6175486062739556,0.6766666666666667,0.715645649981731,0.7122222222222223,0.6175486062739556,0.6766666666666667,0.715645649981731,0.9294444444444445,0.9093705944789535,0.2172222222222222,0.29182198820499794,28,31,0.9937569778135353,0.0202290160027032,0.9946998595999941,0.02165380063388475,0.9986489110994877,0.07804996600972874,0.004891933285952388,0.05782095000702554,32,2,0.0625,0.22044116258621216
0,4,connector,44,8,0.8404761904761904,0.6707477940671217,0.8738095238095238,0.7700005825782222,0.8404761904761904,0.6707477940671217,0.8738095238095238,0.7700005825782222,0.9773809523809524,0.9532516095016093,0.13690476190476197,0.28250381543448755,23,19,0.9553205871490045,0.11875508335820383,0.8008479761929289,0.030440493537338305,0.9944222637855211,0.7790434053937885,0.03910167663651665,0.6602883220355846,14,1,0.07142857142857142,0.014332234859466553
0,4,metal_plate,97,8,1.0,1.0,0.8472372697724809,0.944130171111633,1.0,1.0,0.8472372697724809,0.944130171111633,1.0,0.9999999999999998,0.0,-2.220446049250313e-16,46,50,0.9298954841205154,0.6585028860485467,0.865511178455679,0.48428122830851766,0.9892377718703028,0.9241387151780865,0.05934228774978745,0.26563582912953987,98,26,0.2653061224489796,0.05754725864300361
0,4,tubes,101,8,0.9352355072463768,0.9745601032017173,0.9542572463768115,0.9805363617642949,0.9352355072463768,0.9745601032017173,0.9542572463768115,0.9805363617642949,0.9972826086956521,0.9987837653942983,0.06204710144927528,0.024223662192580986,51,49,0.963011871848861,0.3219163186392731,0.9717035926008478,0.2636383533082399,0.998113854093019,0.865668109253026,0.03510198224415806,0.5437517906137528,82,29,0.35365853658536583,0.12227472354625833
1,1,bracket_black,79,8,0.5146276595744681,0.6634470047127977,0.6775265957446808,0.7339580535581551,0.5146276595744681,0.6634470047127977,0.6775265957446808,0.7339580535581551,0.8194813829787234,0.860901911353316,0.3048537234042553,0.19745490664051824,47,32,0.9717366583490685,0.04830475762142714,0.8275357657062485,0.021746128060408522,0.99503134021299,0.3509451965250394,0.023294681863921474,0.30264043890361225,63,8,0.12698412698412698,0.11386153101921082
1,1,bracket_brown,77,8,0.4766214177978884,0.6555113160408558,0.6199095022624433,0.8043655851923789,0.4766214177978884,0.6555113160408558,0.6199095022624433,0.8043655851923789,0.7549019607843137,0.8794608708979235,0.2782805429864253,0.2239495548570677,47,28,0.9569250763694639,0.07227960109276142,0.7589777019540599,0.013391292984353561,0.9875733116177304,0.38491790601355974,0.030648235248266542,0.3126383049207983,118,28,0.23728813559322035,0.1641076398747308
1,1,bracket_white,60,8,0.6277777777777778,0.5604986210199587,0.6766666666666667,0.715645649981731,0.6277777777777778,0.5604986210199587,0.6766666666666667,0.715645649981731,0.9555555555555556,0.9496923850453596,0.32777777777777783,0.38919376402540085,31,28,0.9830068644810486,0.013692337320451404,0.9946998595999941,0.02165380063388475,0.9989618039540211,0.10086837876353053,0.01595493947297255,0.08717604144307912,32,9,0.28125,0.24879373444451225
1,1,connector,44,8,0.8357142857142857,0.7323077037832676,0.8738095238095238,0.7700005825782222,0.8357142857142857,0.7323077037832676,0.8738095238095238,0.7700005825782222,0.9726190476190476,0.944670292359368,0.13690476190476186,0.21236258857610035,19,20,0.9553366837066017,0.11291910417664978,0.8008479761929289,0.030440493537338305,0.9945126095901334,0.7268188830928722,0.03917592588353169,0.6138997789162225,14,1,0.07142857142857142,0.10027939081192017
1,1,metal_plate,97,8,1.0,1.0,0.8472372697724809,0.944130171111633,1.0,1.0,0.8472372697724809,0.944130171111633,1.0,1.0,0.0,0.0,44,53,0.9139108851770263,0.6110670492715974,0.865511178455679,0.48428122830851766,0.9880615061448658,0.9210190845930813,0.07415062096783942,0.30995203532148397,98,20,0.20408163265306123,0.040993666648864745
1,1,tubes,101,8,0.9646739130434783,0.9839625631667146,0.9542572463768115,0.9805363617642949,0.9646739130434783,0.9839625631667146,0.9542572463768115,0.9805363617642949,0.998641304347826,0.9993817135114826,0.03396739130434778,0.01541915034476804,52,46,0.9590563493942998,0.2778732102627423,0.9717035926008478,0.2636383533082399,0.9981998776020109,0.8528949337119321,0.039143528207711054,0.5750217234491899,82,33,0.4024390243902439,0.14424311482545102
1,2,bracket_black,79,8,0.41688829787234044,0.5950844475936632,0.6775265957446808,0.7339580535581551,0.41688829787234044,0.5950844475936632,0.6775265957446808,0.7339580535581551,0.7579787234042553,0.8196868407683446,0.3410904255319149,0.22460239317468145,53,25,0.9761849759418446,0.04386067433580774,0.8275357657062485,0.021746128060408522,0.9959588960308373,0.3546182313373161,0.019773920088992702,0.31075755700150837,63,11,0.1746031746031746,0.09208190441131592
1,2,bracket_brown,77,8,0.47888386123680243,0.6734056489253537,0.6199095022624433,0.8043655851923789,0.47888386123680243,0.6734056489253537,0.6199095022624433,0.8043655851923789,0.747737556561086,0.8724696217462237,0.26885369532428355,0.19906397282086996,48,27,0.9363273940413666,0.05760159193932483,0.7589777019540599,0.013391292984353561,0.9833005727452888,0.3460778936929058,0.04697317870392226,0.28847630175358097,118,18,0.15254237288135594,0.11236456367704603
1,2,bracket_white,60,8,0.6744444444444444,0.6693498106151253,0.6766666666666667,0.715645649981731,0.6744444444444444,0.6693498106151253,0.6766666666666667,0.715645649981731,0.963888888888889,0.9637572865390427,0.2894444444444446,0.29440747592391736,35,25,0.9901224262831976,0.016642730001783238,0.9946998595999941,0.02165380063388475,0.9989208843432544,0.0957683741648107,0.008798458060056857,0.07912564416302746,32,9,0.28125,0.10797591341866387
1,2,connector,44,8,0.8928571428571428,0.7988237323915072,0.8738095238095238,0.7700005825782222,0.8928571428571428,0.7988237323915072,0.8738095238095238,0.7700005825782222,0.9773809523809525,0.954656862745098,0.08452380952380967,0.1558331303535908,19,24,0.9589964924289424,0.12438728801167064,0.8008479761929289,0.030440493537338305,0.9950246136635401,0.7732202477732597,0.036028121234597754,0.6488329597615891,14,1,0.07142857142857142,0.04535490274429321
1,2,metal_plate,97,8,1.0,1.0,0.8472372697724809,0.944130171111633,1.0,1.0,0.8472372697724809,0.944130171111633,1.0,0.9999999999999998,0.0,-2.220446049250313e-16,44,53,0.9328183479998269,0.6659893649871624,0.865511178455679,0.48428122830851766,0.9896955419167327,0.9313888923583795,0.05687719391690582,0.2653995273712171,98,21,0.21428571428571427,0.04553163761184329
1,2,tubes,101,8,0.9402173913043478,0.9739636725997928,0.9542572463768115,0.9805363617642949,0.9402173913043478,0.9739636725997928,0.9542572463768115,0.9805363617642949,0.9972826086956521,0.9987837653942983,0.057065217391304324,0.024820092794505477,53,46,0.960308530928778,0.30090123695738025,0.9717035926008478,0.2636383533082399,0.9979947667369633,0.8563154189529061,0.03768623580818531,0.5554141819955258,82,33,0.4024390243902439,0.12691093484560648
1,4,bracket_black,79,8,0.3829787234042553,0.5743792293019812,0.6775265957446808,0.7339580535581551,0.3829787234042553,0.5743792293019812,0.6775265957446808,0.7339580535581551,0.7696143617021276,0.8134325395389479,0.3866356382978723,0.23905331023696674,55,21,0.9791692682503172,0.04832077418447096,0.8275357657062485,0.021746128060408522,0.996127111968154,0.3352546987356357,0.016957843717836707,0.28693392455116473,63,8,0.12698412698412698,0.07739417999982834
1,4,bracket_brown,77,8,0.6236802413273002,0.7279732070907304,0.6199095022624433,0.8043655851923789,0.6236802413273002,0.7279732070907304,0.6199095022624433,0.8043655851923789,0.8254147812971342,0.8996875882321494,0.20173453996983404,0.17171438114141901,38,38,0.9331783506027596,0.070003417329915,0.7589777019540599,0.013391292984353561,0.9829555106169658,0.42412171985229075,0.04977716001420629,0.35411830252237575,118,10,0.0847457627118644,0.13594075441360473
1,4,bracket_white,60,8,0.6333333333333333,0.554488714222249,0.6766666666666667,0.715645649981731,0.6333333333333333,0.554488714222249,0.6766666666666667,0.715645649981731,0.9344444444444444,0.929708151801805,0.3011111111111111,0.375219437579556,31,29,0.9948578513297823,0.021820824524312894,0.9946998595999941,0.02165380063388475,0.998631171026542,0.07706093189964158,0.003773319696759647,0.05524010737532869,32,1,0.03125,0.026562988758087158
1,4,connector,44,8,0.9047619047619049,0.7966209128112046,0.8738095238095238,0.7700005825782222,0.9047619047619049,0.7966209128112046,0.8738095238095238,0.7700005825782222,0.986904761904762,0.9705586080586082,0.08214285714285707,0.17393769524740355,23,20,0.9653918049969056,0.1621567779415159,0.8008479761929289,0.030440493537338305,0.9955123131273127,0.7981009072871323,0.03012050813040712,0.6359441293456165,14,0,0.0,0.0
1,4,metal_plate,97,8,1.0,1.0,0.8472372697724809,0.944130171111633,1.0,1.0,0.8472372697724809,0.944130171111633,1.0,0.9999999999999998,0.0,-2.220446049250313e-16,46,50,0.9369035664079914,0.6709753778391453,0.865511178455679,0.48428122830851766,0.9903797298865123,0.9369682516874394,0.05347616347852091,0.26599287384829406,98,23,0.23469387755102042,0.0633848452049753
1,4,tubes,101,8,0.9510869565217391,0.9801038572002033,0.9542572463768115,0.9805363617642949,0.9510869565217391,0.9801038572002033,0.9542572463768115,0.9805363617642949,0.9972826086956521,0.9987837653942983,0.04619565217391297,0.01867990819409493,50,50,0.9642202639964186,0.31108780538348074,0.9717035926008478,0.2636383533082399,0.9979824446801805,0.8579753688637135,0.03376218068376191,0.5468875634802328,82,29,0.35365853658536583,0.12239143252372742
2,1,bracket_black,79,8,0.47207446808510634,0.5852638488264074,0.6775265957446808,0.7339580535581551,0.47207446808510634,0.5852638488264074,0.6775265957446808,0.7339580535581551,0.9172207446808511,0.9279699951934596,0.4451462765957448,0.3427061463670522,46,33,0.9155449130271487,0.007113975979964474,0.8275357657062485,0.021746128060408522,0.9836754827503714,0.182846207384587,0.06813056972322273,0.17573223140462255,63,26,0.4126984126984127,0.23889306760751283
2,1,bracket_brown,77,8,0.5339366515837104,0.6914054793227135,0.6199095022624433,0.8043655851923789,0.5339366515837104,0.6914054793227135,0.6199095022624433,0.8043655851923789,0.7492458521870287,0.8726836127809079,0.21530920060331826,0.18127813345819443,36,40,0.9408448540279611,0.059498359751868526,0.7589777019540599,0.013391292984353561,0.9826827157533612,0.3552613353980556,0.04183786172540005,0.2957629756461871,118,24,0.2033898305084746,0.12685929983854294
2,1,bracket_white,60,8,0.4777777777777778,0.4624366438027395,0.6766666666666667,0.715645649981731,0.4777777777777778,0.4624366438027395,0.6766666666666667,0.715645649981731,0.8677777777777778,0.8792474488946895,0.38999999999999996,0.41681080509195,34,26,0.9948538953553274,0.021814307743602566,0.9946998595999941,0.02165380063388475,0.9986843294332782,0.07992565055762081,0.003830434077950806,0.058111342814018245,32,1,0.03125,0.033643126487731934
2,1,connector,44,8,0.8357142857142859,0.6302154195011338,0.8738095238095238,0.7700005825782222,0.8357142857142859,0.6302154195011338,0.8738095238095238,0.7700005825782222,0.9785714285714285,0.9501845493442131,0.14285714285714268,0.31996912984307935,24,19,0.9530766650183792,0.09369292743971816,0.8008479761929289,0.030440493537338305,0.9943463643432681,0.7101742934018419,0.04126969932488889,0.6164813659621238,14,1,0.07142857142857142,0.09862715005874634
2,1,metal_plate,97,8,0.991332611050921,0.9969978774779409,0.8472372697724809,0.944130171111633,0.991332611050921,0.9969978774779409,0.8472372697724809,0.944130171111633,0.9994582881906825,0.9998043818466353,0.008125677139761533,0.0028065043686944513,44,52,0.9206625525533892,0.6305138941997657,0.865511178455679,0.48428122830851766,0.9905877703596839,0.9353735342142251,0.06992521780629468,0.3048596400144594,98,18,0.1836734693877551,0.05496244298087226
2,1,tubes,101,8,0.9270833333333334,0.9695999348579308,0.9542572463768115,0.9805363617642949,0.9270833333333334,0.9695999348579308,0.9542572463768115,0.9805363617642949,0.9972826086956521,0.9987837653942983,0.07019927536231874,0.029183830536367417,57,43,0.9590398651877219,0.29170484450792666,0.9717035926008478,0.2636383533082399,0.9978764724058982,0.8544673426827806,0.03883660721817628,0.5627624981748539,82,31,0.3780487804878049,0.13481435275846912
2,2,bracket_black,79,8,0.42819148936170215,0.5334976514406112,0.6775265957446808,0.7339580535581551,0.42819148936170215,0.5334976514406112,0.6775265957446808,0.7339580535581551,0.8653590425531914,0.8788875806904705,0.43716755319148926,0.34538992924985923,51,28,0.9718315546140397,0.048820736692551776,0.8275357657062485,0.021746128060408522,0.9945199444108206,0.38881758717035425,0.022688389796780895,0.3399968504778025,63,9,0.14285714285714285,0.060535464021894664
2,2,bracket_brown,77,8,0.5535444947209653,0.6984605230547457,0.6199095022624433,0.8043655851923789,0.5535444947209653,0.6984605230547457,0.6199095022624433,0.8043655851923789,0.7937405731523379,0.8921839493164027,0.24019607843137258,0.19372342626165695,43,33,0.9459413176998563,0.06326648445910163,0.7589777019540599,0.013391292984353561,0.9843822938723029,0.3769107710025673,0.03844097617244657,0.31364428654346566,118,24,0.2033898305084746,0.10522374759117763
2,2,bracket_white,60,8,0.7033333333333334,0.6209248346534694,0.6766666666666667,0.715645649981731,0.7033333333333334,0.6209248346534694,0.6766666666666667,0.715645649981731,0.9233333333333333,0.904715179543891,0.21999999999999997,0.28379034489042165,26,30,0.9948551315973446,0.021816324074267892,0.9946998595999941,0.02165380063388475,0.9986923031942886,0.08037383177570094,0.003837171596943967,0.058557507701433045,32,1,0.03125,0.02846163511276245
2,2,connector,44,8,0.7738095238095238,0.6048404968047825,0.8738095238095238,0.7700005825782222,0.7738095238095238,0.6048404968047825,0.8738095238095238,0.7700005825782222,0.969047619047619,0.933986928104575,0.1952380952380952,0.3291464312997925,26,17,0.9511716958512756,0.1106428968646467,0.8008479761929289,0.030440493537338305,0.9946701889273235,0.7534669126890888,0.04349849307604792,0.6428240158244422,14,1,0.07142857142857142,0.15861910581588745
2,2,metal_plate,97,8,0.9972914409534128,0.9990504529524564,0.8472372697724809,0.944130171111633,0.9972914409534128,0.9990504529524564,0.8472372697724809,0.944130171111633,1.0,0.9999999999999998,0.002708559046587178,0.0009495470475433532,44,48,0.9365046887895998,0.6693708920148552,0.865511178455679,0.48428122830851766,0.991110929726869,0.9363173429191944,0.05460624093726918,0.2669464509043392,98,23,0.23469387755102042,0.041554970585781593
2,2,tubes,101,8,0.9311594202898551,0.9705445578272242,0.9542572463768115,0.9805363617642949,0.9311594202898551,0.9705445578272242,0.9542572463768115,0.9805363617642949,0.9975090579710145,0.9987837653942983,0.06634963768115942,0.0282392075670741,52,46,0.9658358313774462,0.3078600103195973,0.9717035926008478,0.2636383533082399,0.9980028921646035,0.852388688266476,0.03216706078715725,0.5445286779468786,82,29,0.35365853658536583,0.11337018732366891
2,4,bracket_black,79,8,0.6136968085106383,0.7743549959960528,0.6775265957446808,0.7339580535581551,0.6136968085106383,0.7743549959960528,0.6775265957446808,0.7339580535581551,0.8919547872340426,0.9223754823424047,0.2782579787234043,0.1480204863463519,40,37,0.9825833353874385,0.060553599573672956,0.8275357657062485,0.021746128060408522,0.9968325358312339,0.3246210993484848,0.014249200443795407,0.26406749977481186,63,6,0.09523809523809523,0.05588008960088094
2,4,bracket_brown,77,8,0.698340874811463,0.8285747078525424,0.6199095022624433,0.8043655851923789,0.698340874811463,0.8285747078525424,0.6199095022624433,0.8043655851923789,0.891025641025641,0.9446033764106097,0.19268476621417796,0.11602866855806726,32,44,0.9357807499994919,0.05702671824228196,0.7589777019540599,0.013391292984353561,0.9817421660254585,0.36132937785348673,0.045961416025966595,0.3043026596112048,118,21,0.17796610169491525,0.12593597173690796
2,4,bracket_white,60,8,0.8033333333333333,0.7474381503159152,0.6766666666666667,0.715645649981731,0.8033333333333333,0.7474381503159152,0.6766666666666667,0.715645649981731,0.9688888888888889,0.9643550730347771,0.16555555555555557,0.21691692271886187,25,35,0.9939611431826632,0.02083074447376864,0.9946998595999941,0.02165380063388475,0.9986338289468788,0.07719928186714542,0.004672685764215645,0.05636853739337678,32,2,0.0625,0.18529555201530457
2,4,connector,44,8,0.8214285714285714,0.6350736506723901,0.8738095238095238,0.7700005825782222,0.8214285714285714,0.6350736506723901,0.8738095238095238,0.7700005825782222,0.9773809523809524,0.9513521317617956,0.15595238095238095,0.3162784810894055,23,17,0.956607138496594,0.13040317300252854,0.8008479761929289,0.030440493537338305,0.9947697681943086,0.7565625086163159,0.03816262969771467,0.6261593356137873,14,1,0.07142857142857142,0.0006200671195983887
2,4,metal_plate,97,8,1.0,1.0,0.8472372697724809,0.944130171111633,1.0,1.0,0.8472372697724809,0.944130171111633,1.0,0.9999999999999998,0.0,-2.220446049250313e-16,45,49,0.927489021020923,0.645375732892767,0.865511178455679,0.48428122830851766,0.9901006183418953,0.9319324596683435,0.06261159732097232,0.28655672677557653,98,23,0.23469387755102042,0.08147075124408888
2,4,tubes,101,8,0.9207427536231884,0.9656500036770969,0.9542572463768115,0.9805363617642949,0.9207427536231884,0.9656500036770969,0.9542572463768115,0.9805363617642949,0.9972826086956521,0.9987837653942983,0.07653985507246375,0.03313376171720139,52,47,0.9658638704753267,0.3224291744451887,0.9717035926008478,0.2636383533082399,0.9978793489685968,0.8523226585366052,0.03201547849327002,0.5298934840914165,82,32,0.3902439024390244,0.0926411235705018
