category,query_index,query_rel,bank_index,bank_rel,strict_leave_image_memory,query_clean_counterpart_used,kind,seed,episode,arm,grid,mask_sha256,mask_positive_pixels,mask_area,mask_cache_verified,pixel_ap,feature_source,normalization,postprocess
bracket_brown,0,bracket_brown/train/good/039.png,1,bracket_brown/train/good/160.png,True,False,thin_scratch,0,0,full896_native64,64,adffc081b70028aaf4a9310c7cd682b35b0d3bc7c4285588f66a3d82610af8ab,725,0.0006914138793945312,True,0.324204385707063,cached full896_extension dual-resolution feature,row-L2 only; fixed equal concat weight where applicable,dists2map bilinear + Gaussian sigma4
bracket_brown,0,bracket_brown/train/good/039.png,1,bracket_brown/train/good/160.png,True,False,thin_scratch,0,0,dino448_bilinear64,64,adffc081b70028aaf4a9310c7cd682b35b0d3bc7c4285588f66a3d82610af8ab,725,0.0006914138793945312,True,0.17862914669931568,cached full896_extension dual-resolution feature,row-L2 only; fixed equal concat weight where applicable,dists2map bilinear + Gaussian sigma4
bracket_brown,0,bracket_brown/train/good/039.png,1,bracket_brown/train/good/160.png,True,False,thin_scratch,0,0,multiscale_concat64,64,adffc081b70028aaf4a9310c7cd682b35b0d3bc7c4285588f66a3d82610af8ab,725,0.0006914138793945312,True,0.29533451097105234,cached full896_extension dual-resolution feature,row-L2 only; fixed equal concat weight where applicable,dists2map bilinear + Gaussian sigma4
bracket_brown,0,bracket_brown/train/good/039.png,1,bracket_brown/train/good/160.png,True,False,thin_scratch,0,0,late_mean64,64,adffc081b70028aaf4a9310c7cd682b35b0d3bc7c4285588f66a3d82610af8ab,725,0.0006914138793945312,True,0.29131088183155895,cached full896_extension dual-resolution feature,row-L2 only; fixed equal concat weight where applicable,dists2map bilinear + Gaussian sigma4
bracket_brown,0,bracket_brown/train/good/039.png,1,bracket_brown/train/good/160.png,True,False,thin_scratch,1,1,full896_native64,64,474c6048338d357875a05cf1af2b95b002c1b411a98d90e731e66c88d44d360e,565,0.0005388259887695312,True,0.20106027335179366,cached full896_extension dual-resolution feature,row-L2 only; fixed equal concat weight where applicable,dists2map bilinear + Gaussian sigma4
bracket_brown,0,bracket_brown/train/good/039.png,1,bracket_brown/train/good/160.png,True,False,thin_scratch,1,1,dino448_bilinear64,64,474c6048338d357875a05cf1af2b95b002c1b411a98d90e731e66c88d44d360e,565,0.0005388259887695312,True,0.21868407103518672,cached full896_extension dual-resolution feature,row-L2 only; fixed equal concat weight where applicable,dists2map bilinear + Gaussian sigma4
bracket_brown,0,bracket_brown/train/good/039.png,1,bracket_brown/train/good/160.png,True,False,thin_scratch,1,1,multiscale_concat64,64,474c6048338d357875a05cf1af2b95b002c1b411a98d90e731e66c88d44d360e,565,0.0005388259887695312,True,0.19930588468796948,cached full896_extension dual-resolution feature,row-L2 only; fixed equal concat weight where applicable,dists2map bilinear + Gaussian sigma4
bracket_brown,0,bracket_brown/train/good/039.png,1,bracket_brown/train/good/160.png,True,False,thin_scratch,1,1,late_mean64,64,474c6048338d357875a05cf1af2b95b002c1b411a98d90e731e66c88d44d360e,565,0.0005388259887695312,True,0.21962400116524633,cached full896_extension dual-resolution feature,row-L2 only; fixed equal concat weight where applicable,dists2map bilinear + Gaussian sigma4
bracket_brown,0,bracket_brown/train/good/039.png,1,bracket_brown/train/good/160.png,True,False,thin_scratch,2,2,full896_native64,64,0175f8495cfd93b4594e39958ee99fd965e729f1fd6e16de88ae65dabb7e3453,733,0.0006990432739257812,True,0.33367601065264624,cached full896_extension dual-resolution feature,row-L2 only; fixed equal concat weight where applicable,dists2map bilinear + Gaussian sigma4
bracket_brown,0,bracket_brown/train/good/039.png,1,bracket_brown/train/good/160.png,True,False,thin_scratch,2,2,dino448_bilinear64,64,0175f8495cfd93b4594e39958ee99fd965e729f1fd6e16de88ae65dabb7e3453,733,0.0006990432739257812,True,0.13716563754419633,cached full896_extension dual-resolution feature,row-L2 only; fixed equal concat weight where applicable,dists2map bilinear + Gaussian sigma4
