category,shot,held_out_h,held_out_rel,query_kind,query_episode,bank_ref_index,bank_ref_rel,dy_align,dx_align,dy_32,dx_32,mean_cos,raw_mean_cos,overlap_cells,trimmed_cells,trim_fraction
bracket_black,2,0,bracket_black/train/good/271.png,nuisance,12,1,bracket_black/train/good/281.png,0,0,0,0,0.9429479241371155,0.8969221711158752,256,205,0.2
bracket_black,2,0,bracket_black/train/good/271.png,nuisance,13,1,bracket_black/train/good/281.png,0,0,0,0,0.9358963370323181,0.8887875080108643,256,205,0.2
bracket_black,2,0,bracket_black/train/good/271.png,nuisance,14,1,bracket_black/train/good/281.png,0,0,0,0,0.9311524629592896,0.8820745944976807,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,synthetic,0,0,bracket_black/train/good/271.png,0,0,0,0,0.944758415222168,0.8985303640365601,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,synthetic,1,0,bracket_black/train/good/271.png,0,0,0,0,0.9443790316581726,0.897241473197937,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,synthetic,2,0,bracket_black/train/good/271.png,0,0,0,0,0.9457247257232666,0.8975564241409302,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,synthetic,3,0,bracket_black/train/good/271.png,0,0,0,0,0.9439064860343933,0.8939559459686279,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,synthetic,4,0,bracket_black/train/good/271.png,0,0,0,0,0.9461188316345215,0.8931388854980469,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,synthetic,5,0,bracket_black/train/good/271.png,0,0,0,0,0.9428008198738098,0.8928007483482361,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,clean_normal,-1,0,bracket_black/train/good/271.png,0,0,0,0,0.9515141248703003,0.9054030179977417,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,nuisance,0,0,bracket_black/train/good/271.png,0,0,0,0,0.9475228786468506,0.9017411470413208,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,nuisance,1,0,bracket_black/train/good/271.png,0,0,0,0,0.951880931854248,0.9055794477462769,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,nuisance,2,0,bracket_black/train/good/271.png,0,0,0,0,0.9460659027099609,0.8997770547866821,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,nuisance,3,0,bracket_black/train/good/271.png,0,0,0,0,0.9504346251487732,0.9042102098464966,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,nuisance,4,0,bracket_black/train/good/271.png,0,0,0,0,0.9515021443367004,0.9054669141769409,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,nuisance,5,0,bracket_black/train/good/271.png,0,0,0,0,0.9474117159843445,0.9017106294631958,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,nuisance,6,0,bracket_black/train/good/271.png,0,0,0,0,0.9508269429206848,0.9047605991363525,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,nuisance,7,0,bracket_black/train/good/271.png,0,0,0,0,0.9515141248703003,0.9054030179977417,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,nuisance,8,0,bracket_black/train/good/271.png,0,0,0,0,0.9512413740158081,0.9050494432449341,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,nuisance,9,0,bracket_black/train/good/271.png,0,0,0,0,0.9451751112937927,0.9004776477813721,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,nuisance,10,0,bracket_black/train/good/271.png,0,0,0,0,0.9515141248703003,0.9054030179977417,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,nuisance,11,0,bracket_black/train/good/271.png,0,0,0,0,0.9398252964019775,0.89571213722229,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,nuisance,12,0,bracket_black/train/good/271.png,0,0,0,0,0.9490365982055664,0.9026728272438049,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,nuisance,13,0,bracket_black/train/good/271.png,0,0,0,0,0.9467288851737976,0.899620771408081,256,205,0.2
bracket_black,2,1,bracket_black/train/good/281.png,nuisance,14,0,bracket_black/train/good/271.png,0,0,0,0,0.9447969794273376,0.897230863571167,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,synthetic,0,1,bracket_brown/train/good/160.png,0,0,0,0,0.9618000388145447,0.9359117150306702,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,synthetic,1,1,bracket_brown/train/good/160.png,0,0,0,0,0.9619264006614685,0.9356855154037476,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,synthetic,2,1,bracket_brown/train/good/160.png,0,0,0,0,0.9611844420433044,0.9346181154251099,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,synthetic,3,1,bracket_brown/train/good/160.png,0,0,0,0,0.9628737568855286,0.9377857446670532,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,synthetic,4,1,bracket_brown/train/good/160.png,0,0,0,0,0.9616668224334717,0.9349550008773804,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,synthetic,5,1,bracket_brown/train/good/160.png,0,0,0,0,0.9607640504837036,0.9300211668014526,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,clean_normal,-1,1,bracket_brown/train/good/160.png,0,0,0,0,0.9674724340438843,0.9444621801376343,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,nuisance,0,1,bracket_brown/train/good/160.png,0,0,0,0,0.9656766653060913,0.9427093267440796,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,nuisance,1,1,bracket_brown/train/good/160.png,0,0,0,0,0.9669987559318542,0.9440834522247314,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,nuisance,2,1,bracket_brown/train/good/160.png,0,0,0,0,0.9613480567932129,0.9395961761474609,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,nuisance,3,1,bracket_brown/train/good/160.png,0,0,0,0,0.9669433832168579,0.9438047409057617,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,nuisance,4,1,bracket_brown/train/good/160.png,0,0,0,0,0.9660160541534424,0.943554162979126,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,nuisance,5,1,bracket_brown/train/good/160.png,0,0,0,0,0.9626924991607666,0.9400142431259155,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,nuisance,6,1,bracket_brown/train/good/160.png,0,0,0,0,0.9668753743171692,0.9438464045524597,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,nuisance,7,1,bracket_brown/train/good/160.png,0,0,0,0,0.9674724340438843,0.9444621801376343,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,nuisance,8,1,bracket_brown/train/good/160.png,0,0,0,0,0.9669232368469238,0.9439074993133545,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,nuisance,9,1,bracket_brown/train/good/160.png,0,0,0,0,0.9634010791778564,0.9407674074172974,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,nuisance,10,1,bracket_brown/train/good/160.png,0,0,0,0,0.9674724340438843,0.9444621801376343,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,nuisance,11,1,bracket_brown/train/good/160.png,0,0,0,0,0.9494132995605469,0.9271674752235413,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,nuisance,12,1,bracket_brown/train/good/160.png,0,0,0,0,0.9626383781433105,0.9391002655029297,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,nuisance,13,1,bracket_brown/train/good/160.png,0,0,0,0,0.9569752812385559,0.9313754439353943,256,205,0.2
bracket_brown,2,0,bracket_brown/train/good/039.png,nuisance,14,1,bracket_brown/train/good/160.png,0,0,0,0,0.9515730738639832,0.9249532222747803,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,synthetic,0,0,bracket_brown/train/good/039.png,0,0,0,0,0.963982880115509,0.9396559000015259,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,synthetic,1,0,bracket_brown/train/good/039.png,0,0,0,0,0.9637541174888611,0.9379848837852478,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,synthetic,2,0,bracket_brown/train/good/039.png,0,0,0,0,0.9642145037651062,0.9378561973571777,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,synthetic,3,0,bracket_brown/train/good/039.png,0,0,0,0,0.9578260183334351,0.9264174699783325,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,synthetic,4,0,bracket_brown/train/good/039.png,0,0,0,0,0.9609285593032837,0.9303866028785706,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,synthetic,5,0,bracket_brown/train/good/039.png,0,0,0,0,0.9572409987449646,0.9276448488235474,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,clean_normal,-1,0,bracket_brown/train/good/039.png,0,0,0,0,0.9674724340438843,0.9444621801376343,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,nuisance,0,0,bracket_brown/train/good/039.png,0,0,0,0,0.9667304754257202,0.9434853792190552,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,nuisance,1,0,bracket_brown/train/good/039.png,0,0,0,0,0.9671974778175354,0.9440082311630249,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,nuisance,2,0,bracket_brown/train/good/039.png,0,0,0,0,0.9581660032272339,0.9349287748336792,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,nuisance,3,0,bracket_brown/train/good/039.png,0,0,0,0,0.9665476083755493,0.9436052441596985,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,nuisance,4,0,bracket_brown/train/good/039.png,0,0,0,0,0.9663798809051514,0.9435868263244629,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,nuisance,5,0,bracket_brown/train/good/039.png,0,0,0,0,0.9656440615653992,0.9424896240234375,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,nuisance,6,0,bracket_brown/train/good/039.png,0,0,0,0,0.9672728776931763,0.9441849589347839,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,nuisance,7,0,bracket_brown/train/good/039.png,0,0,0,0,0.9674724340438843,0.9444621801376343,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,nuisance,8,0,bracket_brown/train/good/039.png,0,0,0,0,0.967012882232666,0.9438583850860596,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,nuisance,9,0,bracket_brown/train/good/039.png,0,0,0,0,0.963024914264679,0.940321683883667,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,nuisance,10,0,bracket_brown/train/good/039.png,0,0,0,0,0.9674724340438843,0.9444621801376343,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,nuisance,11,0,bracket_brown/train/good/039.png,0,0,0,0,0.9589371681213379,0.936983048915863,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,nuisance,12,0,bracket_brown/train/good/039.png,0,0,0,0,0.9626852869987488,0.9383015632629395,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,nuisance,13,0,bracket_brown/train/good/039.png,0,0,0,0,0.9576473832130432,0.9319967031478882,256,205,0.2
bracket_brown,2,1,bracket_brown/train/good/160.png,nuisance,14,0,bracket_brown/train/good/039.png,0,0,0,0,0.9541906118392944,0.9271125793457031,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,synthetic,0,1,bracket_white/train/good/103.png,0,0,0,0,0.9297183156013489,0.8750666975975037,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,synthetic,1,1,bracket_white/train/good/103.png,0,0,0,0,0.9283539056777954,0.8737442493438721,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,synthetic,2,1,bracket_white/train/good/103.png,0,0,0,0,0.9267098307609558,0.8741973638534546,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,synthetic,3,1,bracket_white/train/good/103.png,0,0,0,0,0.928371012210846,0.8724086880683899,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,synthetic,4,1,bracket_white/train/good/103.png,0,0,0,0,0.9281063675880432,0.8743746280670166,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,synthetic,5,1,bracket_white/train/good/103.png,0,0,0,0,0.926316499710083,0.8725084066390991,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,clean_normal,-1,1,bracket_white/train/good/103.png,0,0,0,0,0.9324118494987488,0.8797081708908081,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,nuisance,0,1,bracket_white/train/good/103.png,0,0,0,0,0.932412326335907,0.8802556991577148,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,nuisance,1,1,bracket_white/train/good/103.png,0,0,0,0,0.9322150349617004,0.8797605037689209,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,nuisance,2,1,bracket_white/train/good/103.png,0,0,0,0,0.9278540015220642,0.8757404088973999,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,nuisance,3,1,bracket_white/train/good/103.png,0,0,0,0,0.9311522245407104,0.878515899181366,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,nuisance,4,1,bracket_white/train/good/103.png,0,0,0,0,0.9309132695198059,0.8784396648406982,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,nuisance,5,1,bracket_white/train/good/103.png,0,0,0,0,0.9277929067611694,0.8755056262016296,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,nuisance,6,1,bracket_white/train/good/103.png,0,0,0,0,0.9322230815887451,0.8799175024032593,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,nuisance,7,1,bracket_white/train/good/103.png,0,0,0,0,0.9324118494987488,0.8797081708908081,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,nuisance,8,1,bracket_white/train/good/103.png,0,0,0,0,0.9317094683647156,0.8790631890296936,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,nuisance,9,1,bracket_white/train/good/103.png,0,0,0,0,0.9328579306602478,0.8806433081626892,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,nuisance,10,1,bracket_white/train/good/103.png,0,0,0,0,0.9324118494987488,0.8797081708908081,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,nuisance,11,1,bracket_white/train/good/103.png,0,0,0,0,0.9249693155288696,0.873292088508606,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,nuisance,12,1,bracket_white/train/good/103.png,0,0,0,0,0.9307506084442139,0.8768335580825806,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,nuisance,13,1,bracket_white/train/good/103.png,0,0,0,0,0.9275348782539368,0.8728521466255188,256,205,0.2
bracket_white,2,0,bracket_white/train/good/023.png,nuisance,14,1,bracket_white/train/good/103.png,0,0,0,0,0.9241745471954346,0.8690197467803955,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,synthetic,0,0,bracket_white/train/good/023.png,0,0,0,0,0.9276026487350464,0.8755226135253906,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,synthetic,1,0,bracket_white/train/good/023.png,0,0,0,0,0.9173377156257629,0.8641877174377441,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,synthetic,2,0,bracket_white/train/good/023.png,0,0,0,0,0.9248424768447876,0.8724099397659302,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,synthetic,3,0,bracket_white/train/good/023.png,0,0,0,0,0.9302592873573303,0.8766475915908813,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,synthetic,4,0,bracket_white/train/good/023.png,0,0,0,0,0.9215720295906067,0.8675588369369507,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,synthetic,5,0,bracket_white/train/good/023.png,0,0,0,0,0.9212633371353149,0.8646689057350159,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,clean_normal,-1,0,bracket_white/train/good/023.png,0,0,0,0,0.9324118494987488,0.8797081708908081,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,nuisance,0,0,bracket_white/train/good/023.png,0,0,0,0,0.9310249090194702,0.8778592348098755,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,nuisance,1,0,bracket_white/train/good/023.png,0,0,0,0,0.9315454959869385,0.8782095313072205,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,nuisance,2,0,bracket_white/train/good/023.png,0,0,0,0,0.9272164702415466,0.8732657432556152,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,nuisance,3,0,bracket_white/train/good/023.png,0,0,0,0,0.9298667907714844,0.8771052360534668,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,nuisance,4,0,bracket_white/train/good/023.png,0,0,0,0,0.9327405691146851,0.8801335096359253,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,nuisance,5,0,bracket_white/train/good/023.png,0,0,0,0,0.932566225528717,0.8796818256378174,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,nuisance,6,0,bracket_white/train/good/023.png,0,0,0,0,0.9312306642532349,0.8787374496459961,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,nuisance,7,0,bracket_white/train/good/023.png,0,0,0,0,0.9324118494987488,0.8797081708908081,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,nuisance,8,0,bracket_white/train/good/023.png,0,0,0,0,0.9299010038375854,0.8767740726470947,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,nuisance,9,0,bracket_white/train/good/023.png,0,0,0,0,0.9280070066452026,0.8755431175231934,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,nuisance,10,0,bracket_white/train/good/023.png,0,0,0,0,0.9324118494987488,0.8797081708908081,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,nuisance,11,0,bracket_white/train/good/023.png,0,0,0,0,0.9282287359237671,0.8761366605758667,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,nuisance,12,0,bracket_white/train/good/023.png,0,0,0,0,0.929702639579773,0.8766320943832397,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,nuisance,13,0,bracket_white/train/good/023.png,0,0,0,0,0.925224781036377,0.871552586555481,256,205,0.2
bracket_white,2,1,bracket_white/train/good/103.png,nuisance,14,0,bracket_white/train/good/023.png,0,0,0,0,0.9223068356513977,0.8667744398117065,256,205,0.2
connector,2,0,connector/train/good/048.png,synthetic,0,1,connector/train/good/043.png,0,0,0,0,0.9550163745880127,0.9125162363052368,256,205,0.2
connector,2,0,connector/train/good/048.png,synthetic,1,1,connector/train/good/043.png,0,0,0,0,0.9560336470603943,0.9128416180610657,256,205,0.2
connector,2,0,connector/train/good/048.png,synthetic,2,1,connector/train/good/043.png,0,0,0,0,0.9539560675621033,0.910868763923645,256,205,0.2
connector,2,0,connector/train/good/048.png,synthetic,3,1,connector/train/good/043.png,0,0,0,0,0.9499827027320862,0.9028450846672058,256,205,0.2
connector,2,0,connector/train/good/048.png,synthetic,4,1,connector/train/good/043.png,0,0,0,0,0.9522622227668762,0.9078309535980225,256,205,0.2
connector,2,0,connector/train/good/048.png,synthetic,5,1,connector/train/good/043.png,0,0,0,0,0.951159656047821,0.9051227569580078,256,205,0.2
connector,2,0,connector/train/good/048.png,clean_normal,-1,1,connector/train/good/043.png,0,0,0,0,0.9565292596817017,0.9140023589134216,256,205,0.2
connector,2,0,connector/train/good/048.png,nuisance,0,1,connector/train/good/043.png,0,0,0,0,0.9547297954559326,0.9123443961143494,256,205,0.2
connector,2,0,connector/train/good/048.png,nuisance,1,1,connector/train/good/043.png,0,0,0,0,0.955799400806427,0.9133974313735962,256,205,0.2
connector,2,0,connector/train/good/048.png,nuisance,2,1,connector/train/good/043.png,0,0,0,0,0.9468535780906677,0.9046643972396851,256,205,0.2
connector,2,0,connector/train/good/048.png,nuisance,3,1,connector/train/good/043.png,0,0,0,0,0.954574465751648,0.9124231934547424,256,205,0.2
connector,2,0,connector/train/good/048.png,nuisance,4,1,connector/train/good/043.png,0,0,0,0,0.955792248249054,0.9134002923965454,256,205,0.2
connector,2,0,connector/train/good/048.png,nuisance,5,1,connector/train/good/043.png,0,0,0,0,0.9527058005332947,0.9104439616203308,256,205,0.2
connector,2,0,connector/train/good/048.png,nuisance,6,1,connector/train/good/043.png,0,0,0,0,0.9552924633026123,0.9128912687301636,256,205,0.2
connector,2,0,connector/train/good/048.png,nuisance,7,1,connector/train/good/043.png,0,0,0,0,0.9565292596817017,0.9140023589134216,256,205,0.2
connector,2,0,connector/train/good/048.png,nuisance,8,1,connector/train/good/043.png,0,0,0,0,0.9565187096595764,0.9139844179153442,256,205,0.2
connector,2,0,connector/train/good/048.png,nuisance,9,1,connector/train/good/043.png,0,0,0,0,0.9496728181838989,0.908371090888977,256,205,0.2
connector,2,0,connector/train/good/048.png,nuisance,10,1,connector/train/good/043.png,0,0,0,0,0.9565292596817017,0.9140023589134216,256,205,0.2
connector,2,0,connector/train/good/048.png,nuisance,11,1,connector/train/good/043.png,0,0,0,0,0.9501793384552002,0.9085453748703003,256,205,0.2
connector,2,0,connector/train/good/048.png,nuisance,12,1,connector/train/good/043.png,0,0,0,0,0.9557401537895203,0.9135531187057495,256,205,0.2
connector,2,0,connector/train/good/048.png,nuisance,13,1,connector/train/good/043.png,0,0,0,0,0.9527060985565186,0.9109419584274292,256,205,0.2
connector,2,0,connector/train/good/048.png,nuisance,14,1,connector/train/good/043.png,0,0,0,0,0.9495602250099182,0.9076755046844482,256,205,0.2
connector,2,1,connector/train/good/043.png,synthetic,0,0,connector/train/good/048.png,0,0,0,0,0.9492970705032349,0.9047254323959351,256,205,0.2
connector,2,1,connector/train/good/043.png,synthetic,1,0,connector/train/good/048.png,0,0,0,0,0.9530196189880371,0.9098643660545349,256,205,0.2
connector,2,1,connector/train/good/043.png,synthetic,2,0,connector/train/good/048.png,0,0,0,0,0.9486700296401978,0.9059656858444214,256,205,0.2
connector,2,1,connector/train/good/043.png,synthetic,3,0,connector/train/good/048.png,0,0,0,0,0.9493881464004517,0.9048138856887817,256,205,0.2
connector,2,1,connector/train/good/043.png,synthetic,4,0,connector/train/good/048.png,0,0,0,0,0.9466118812561035,0.9013913869857788,256,205,0.2
connector,2,1,connector/train/good/043.png,synthetic,5,0,connector/train/good/048.png,0,0,0,0,0.951557457447052,0.90577232837677,256,205,0.2
connector,2,1,connector/train/good/043.png,clean_normal,-1,0,connector/train/good/048.png,0,0,0,0,0.9565292596817017,0.9140023589134216,256,205,0.2
connector,2,1,connector/train/good/043.png,nuisance,0,0,connector/train/good/048.png,0,0,0,0,0.955011785030365,0.9124000072479248,256,205,0.2
connector,2,1,connector/train/good/043.png,nuisance,1,0,connector/train/good/048.png,0,0,0,0,0.9553079605102539,0.9129432439804077,256,205,0.2
connector,2,1,connector/train/good/043.png,nuisance,2,0,connector/train/good/048.png,0,0,0,0,0.9470977187156677,0.9049257040023804,256,205,0.2
connector,2,1,connector/train/good/043.png,nuisance,3,0,connector/train/good/048.png,0,0,0,0,0.9559370875358582,0.9136197566986084,256,205,0.2
connector,2,1,connector/train/good/043.png,nuisance,4,0,connector/train/good/048.png,0,0,0,0,0.9539632797241211,0.9116277694702148,256,205,0.2
connector,2,1,connector/train/good/043.png,nuisance,5,0,connector/train/good/048.png,0,0,0,0,0.9519524574279785,0.9096992015838623,256,205,0.2
connector,2,1,connector/train/good/043.png,nuisance,6,0,connector/train/good/048.png,0,0,0,0,0.9564342498779297,0.9137488007545471,256,205,0.2
connector,2,1,connector/train/good/043.png,nuisance,7,0,connector/train/good/048.png,0,0,0,0,0.9565292596817017,0.9140023589134216,256,205,0.2
connector,2,1,connector/train/good/043.png,nuisance,8,0,connector/train/good/048.png,0,0,0,0,0.9555172920227051,0.9128825664520264,256,205,0.2
connector,2,1,connector/train/good/043.png,nuisance,9,0,connector/train/good/048.png,0,0,0,0,0.9520891308784485,0.910014271736145,256,205,0.2
connector,2,1,connector/train/good/043.png,nuisance,10,0,connector/train/good/048.png,0,0,0,0,0.9565292596817017,0.9140023589134216,256,205,0.2
connector,2,1,connector/train/good/043.png,nuisance,11,0,connector/train/good/048.png,0,0,0,0,0.9415094256401062,0.9009240865707397,256,205,0.2
