category,sample_count,image_auroc,image_ap,image_f1_max,pixel_auroc,pixel_ap,aupro
bracket_black,79,0.6775265957446808,0.7339580535581551,0.7857142857142858,0.8189283112012585,0.14900357805634792,0.6106862703341159
bracket_brown,77,0.6199095022624433,0.8043655851923789,0.8031496062992126,0.7866604119320445,0.021391642123051426,0.5200160027027101
bracket_white,60,0.6766666666666667,0.715645649981731,0.6976744186046512,0.9972802584046554,0.16417324785089232,0.9720347851604622
connector,44,0.8738095238095238,0.7700005825782222,0.7368421052631579,0.8254786118374667,0.07980229821746342,0.5437918664066956
metal_plate,97,0.8472372697724809,0.944130171111633,0.875,0.8589927848837102,0.5559338325295272,0.7862450550340616
tubes,101,0.9542572463768115,0.9805363617642949,0.9230769230769231,0.9779114312758964,0.5268936395237406,0.9110674892942324
