seed,shot,sample_count,image_auroc,image_ap,image_f1_max,pixel_auroc,pixel_ap,aupro,source
0,1,2162,0.9017965071507149,0.9110788973993763,0.8603142531088879,0.9797509667388805,0.3917397356268851,0.924426560910248,D:\STUDY\My_github\sci_project\outputs\unified\anomalydino_visa_seed_0_shot_1\summary.csv
0,2,2162,0.9135848734873487,0.9198089013277227,0.868348293677383,0.9830647869609122,0.4168914049648286,0.931882069845183,D:\STUDY\My_github\sci_project\outputs\unified\anomalydino_visa_seed_0_shot_2\summary.csv
0,4,2162,0.9247943344334434,0.928596986568326,0.8770223551765185,0.9848280793688157,0.4289250301127035,0.9380686729446244,D:\STUDY\My_github\sci_project\outputs\unified\anomalydino_visa_seed_0_shot_4\summary.csv
1,1,2162,0.8829825907590759,0.8917694300336289,0.8500459735006288,0.9785275400846039,0.3758888775050278,0.9148787162769717,D:\STUDY\My_github\sci_project\outputs\unified\anomalydino_visa_seed_1_shot_1\summary.csv
1,2,2162,0.9073177667766776,0.9180035611265001,0.8656251617221704,0.9823078489527538,0.4050656116377937,0.9270538120800458,D:\STUDY\My_github\sci_project\outputs\unified\anomalydino_visa_seed_1_shot_2\summary.csv
1,4,2162,0.9240668866886689,0.9318016243618068,0.881928557115053,0.9840389191952302,0.42481524587156727,0.9353505183340703,D:\STUDY\My_github\sci_project\outputs\unified\anomalydino_visa_seed_1_shot_4\summary.csv
2,1,2162,0.8971369636963696,0.9027961577264915,0.8612382878114291,0.9808978339190594,0.40454574502755647,0.9269743267250717,D:\STUDY\My_github\sci_project\outputs\unified\anomalydino_visa_seed_2_shot_1\summary.csv
2,2,2162,0.9211060781078108,0.925470230857277,0.879359305531035,0.9830646422744533,0.42199096313314355,0.9341481955287083,D:\STUDY\My_github\sci_project\outputs\unified\anomalydino_visa_seed_2_shot_2\summary.csv
2,4,2162,0.9285261551155116,0.9345830519126036,0.8859550307661782,0.9846876184646188,0.4354278159837354,0.9372300257048455,D:\STUDY\My_github\sci_project\outputs\unified\anomalydino_visa_seed_2_shot_4\summary.csv
