category,query_index,query_rel,bank_index,bank_rel,strict_leave_image_memory,kind,seed,episode,method,mask_sha256,mask_positive_pixels,mask_area,mask_cache_verified,pixel_ap,raw_source,normalization_memory_only,normalization
bracket_black,0,bracket_black/train/good/271.png,1,bracket_black/train/good/281.png,True,cutpaste,0,0,raw_only64,513b8c6dba0115654039758aa5a2d346377fdcfe85bd10b29db06fb3bba1bada,10404,0.009922027587890625,True,0.013078118085140653,support-rendered query image,True,"{'dim': 2, 'bank_cells': 4096, 'median_mean': 0.015768948942422867, 'scale_min': 0.0013165988493710756, 'scale_median': 0.04286174476146698, 'scale_max': 0.08440688997507095}"
bracket_black,0,bracket_black/train/good/271.png,1,bracket_black/train/good/281.png,True,cutpaste,0,0,dino_full32,513b8c6dba0115654039758aa5a2d346377fdcfe85bd10b29db06fb3bba1bada,10404,0.009922027587890625,True,0.873405488921446,support-rendered query image,True,"{'dim': 768, 'bank_cells': 1024, 'median_mean': -0.03569088503718376, 'scale_min': 0.10036404430866241, 'scale_median': 1.169071912765503, 'scale_max': 8.128588676452637}"
bracket_black,0,bracket_black/train/good/271.png,1,bracket_black/train/good/281.png,True,cutpaste,1,1,raw_hf_grad64,7cf6270738504a966d1f6ae7e3c8524f776db1b149e170f513a1fccecc77766e,12996,0.012393951416015625,True,0.01978201203120326,support-rendered query image,True,"{'dim': 6, 'bank_cells': 4096, 'median_mean': 0.014144903980195522, 'scale_min': 0.00026249123038724065, 'scale_median': 0.0025799579452723265, 'scale_max': 0.004030019976198673}"
bracket_black,0,bracket_black/train/good/271.png,1,bracket_black/train/good/281.png,True,cutpaste,1,1,raw_only64,7cf6270738504a966d1f6ae7e3c8524f776db1b149e170f513a1fccecc77766e,12996,0.012393951416015625,True,0.010559904631920155,support-rendered query image,True,"{'dim': 2, 'bank_cells': 4096, 'median_mean': 0.015768948942422867, 'scale_min': 0.0013165988493710756, 'scale_median': 0.04286174476146698, 'scale_max': 0.08440688997507095}"
bracket_black,0,bracket_black/train/good/271.png,1,bracket_black/train/good/281.png,True,cutpaste,1,1,dino_full32,7cf6270738504a966d1f6ae7e3c8524f776db1b149e170f513a1fccecc77766e,12996,0.012393951416015625,True,0.6574536247459944,support-rendered query image,True,"{'dim': 768, 'bank_cells': 1024, 'median_mean': -0.03569088503718376, 'scale_min': 0.10036404430866241, 'scale_median': 1.169071912765503, 'scale_max': 8.128588676452637}"
bracket_black,0,bracket_black/train/good/271.png,1,bracket_black/train/good/281.png,True,cutpaste,2,2,raw_hf_grad64,a391ae2549519f8c79eab1add1d6c70462c1bc43c166309de7502bfdea447bb8,5929,0.005654335021972656,True,0.0054373665978608,support-rendered query image,True,"{'dim': 6, 'bank_cells': 4096, 'median_mean': 0.014144903980195522, 'scale_min': 0.00026249123038724065, 'scale_median': 0.0025799579452723265, 'scale_max': 0.004030019976198673}"
bracket_black,0,bracket_black/train/good/271.png,1,bracket_black/train/good/281.png,True,cutpaste,2,2,raw_only64,a391ae2549519f8c79eab1add1d6c70462c1bc43c166309de7502bfdea447bb8,5929,0.005654335021972656,True,0.004756405240717193,support-rendered query image,True,"{'dim': 2, 'bank_cells': 4096, 'median_mean': 0.015768948942422867, 'scale_min': 0.0013165988493710756, 'scale_median': 0.04286174476146698, 'scale_max': 0.08440688997507095}"
bracket_black,0,bracket_black/train/good/271.png,1,bracket_black/train/good/281.png,True,cutpaste,2,2,dino_full32,a391ae2549519f8c79eab1add1d6c70462c1bc43c166309de7502bfdea447bb8,5929,0.005654335021972656,True,0.4783339746656349,support-rendered query image,True,"{'dim': 768, 'bank_cells': 1024, 'median_mean': -0.03569088503718376, 'scale_min': 0.10036404430866241, 'scale_median': 1.169071912765503, 'scale_max': 8.128588676452637}"
bracket_black,1,bracket_black/train/good/281.png,0,bracket_black/train/good/271.png,True,thin_scratch,0,6,raw_hf_grad64,cf450197962aaa4e015b313a2cd4597bf053df44c98e391b86ae3dbdb3d3b13b,791,0.0007543563842773438,True,0.0006250632790123915,support-rendered query image,True,"{'dim': 6, 'bank_cells': 4096, 'median_mean': 0.015387137420475483, 'scale_min': 0.0002973451919388026, 'scale_median': 0.0028634797781705856, 'scale_max': 0.004576737992465496}"
bracket_black,1,bracket_black/train/good/281.png,0,bracket_black/train/good/271.png,True,thin_scratch,0,6,raw_only64,cf450197962aaa4e015b313a2cd4597bf053df44c98e391b86ae3dbdb3d3b13b,791,0.0007543563842773438,True,0.0003908018002693655,support-rendered query image,True,"{'dim': 2, 'bank_cells': 4096, 'median_mean': 0.011835167184472084, 'scale_min': 0.0014337078901007771, 'scale_median': 0.0409955158829689, 'scale_max': 0.08055732399225235}"
bracket_black,1,bracket_black/train/good/281.png,0,bracket_black/train/good/271.png,True,thin_scratch,0,6,dino_full32,cf450197962aaa4e015b313a2cd4597bf053df44c98e391b86ae3dbdb3d3b13b,791,0.0007543563842773438,True,0.05956504466789261,support-rendered query image,True,"{'dim': 768, 'bank_cells': 1024, 'median_mean': -0.03474637493491173, 'scale_min': 0.09810230135917664, 'scale_median': 1.1155271530151367, 'scale_max': 7.8204851150512695}"
bracket_black,1,bracket_black/train/good/281.png,0,bracket_black/train/good/271.png,True,thin_scratch,1,7,raw_hf_grad64,16d15f2eeabb7447868b382359d21b9a869cf03ac25d30296fd603b1b996962e,891,0.0008497238159179688,True,0.00045660450052937993,support-rendered query image,True,"{'dim': 6, 'bank_cells': 4096, 'median_mean': 0.015387137420475483, 'scale_min': 0.0002973451919388026, 'scale_median': 0.0028634797781705856, 'scale_max': 0.004576737992465496}"
bracket_black,1,bracket_black/train/good/281.png,0,bracket_black/train/good/271.png,True,thin_scratch,1,7,raw_only64,16d15f2eeabb7447868b382359d21b9a869cf03ac25d30296fd603b1b996962e,891,0.0008497238159179688,True,0.00045470038445555105,support-rendered query image,True,"{'dim': 2, 'bank_cells': 4096, 'median_mean': 0.011835167184472084, 'scale_min': 0.0014337078901007771, 'scale_median': 0.0409955158829689, 'scale_max': 0.08055732399225235}"
bracket_black,1,bracket_black/train/good/281.png,0,bracket_black/train/good/271.png,True,thin_scratch,1,7,dino_full32,16d15f2eeabb7447868b382359d21b9a869cf03ac25d30296fd603b1b996962e,891,0.0008497238159179688,True,0.10779595243609637,support-rendered query image,True,"{'dim': 768, 'bank_cells': 1024, 'median_mean': -0.03474637493491173, 'scale_min': 0.09810230135917664, 'scale_median': 1.1155271530151367, 'scale_max': 7.8204851150512695}"
bracket_black,1,bracket_black/train/good/281.png,0,bracket_black/train/good/271.png,True,thin_scratch,2,8,raw_hf_grad64,22ead77a560df19bd5cd170bf73bde124f3fafb00c75379c3420424de5b6a6f2,833,0.0007944107055664062,True,0.0005106095970836618,support-rendered query image,True,"{'dim': 6, 'bank_cells': 4096, 'median_mean': 0.015387137420475483, 'scale_min': 0.0002973451919388026, 'scale_median': 0.0028634797781705856, 'scale_max': 0.004576737992465496}"
bracket_black,1,bracket_black/train/good/281.png,0,bracket_black/train/good/271.png,True,thin_scratch,2,8,raw_only64,22ead77a560df19bd5cd170bf73bde124f3fafb00c75379c3420424de5b6a6f2,833,0.0007944107055664062,True,0.00047036428575727773,support-rendered query image,True,"{'dim': 2, 'bank_cells': 4096, 'median_mean': 0.011835167184472084, 'scale_min': 0.0014337078901007771, 'scale_median': 0.0409955158829689, 'scale_max': 0.08055732399225235}"
bracket_black,1,bracket_black/train/good/281.png,0,bracket_black/train/good/271.png,True,thin_scratch,2,8,dino_full32,22ead77a560df19bd5cd170bf73bde124f3fafb00c75379c3420424de5b6a6f2,833,0.0007944107055664062,True,0.08204406161689577,support-rendered query image,True,"{'dim': 768, 'bank_cells': 1024, 'median_mean': -0.03474637493491173, 'scale_min': 0.09810230135917664, 'scale_median': 1.1155271530151367, 'scale_max': 7.8204851150512695}"
bracket_black,1,bracket_black/train/good/281.png,0,bracket_black/train/good/271.png,True,cutpaste,0,0,raw_hf_grad64,523d590439b62a900c5964183c1efd7acb3f1548468d5ab37f1451589eb6628a,8100,0.007724761962890625,True,0.006132727652605203,support-rendered query image,True,"{'dim': 6, 'bank_cells': 4096, 'median_mean': 0.015387137420475483, 'scale_min': 0.0002973451919388026, 'scale_median': 0.0028634797781705856, 'scale_max': 0.004576737992465496}"
bracket_black,1,bracket_black/train/good/281.png,0,bracket_black/train/good/271.png,True,cutpaste,0,0,raw_only64,523d590439b62a900c5964183c1efd7acb3f1548468d5ab37f1451589eb6628a,8100,0.007724761962890625,True,0.005389847536258696,support-rendered query image,True,"{'dim': 2, 'bank_cells': 4096, 'median_mean': 0.011835167184472084, 'scale_min': 0.0014337078901007771, 'scale_median': 0.0409955158829689, 'scale_max': 0.08055732399225235}"
bracket_black,1,bracket_black/train/good/281.png,0,bracket_black/train/good/271.png,True,cutpaste,0,0,dino_full32,523d590439b62a900c5964183c1efd7acb3f1548468d5ab37f1451589eb6628a,8100,0.007724761962890625,True,0.7607419879652422,support-rendered query image,True,"{'dim': 768, 'bank_cells': 1024, 'median_mean': -0.03474637493491173, 'scale_min': 0.09810230135917664, 'scale_median': 1.1155271530151367, 'scale_max': 7.8204851150512695}"
bracket_black,1,bracket_black/train/good/281.png,0,bracket_black/train/good/271.png,True,cutpaste,1,1,raw_hf_grad64,e51f0f28fdf3bc234c318b34a1bff070e085e096a22685c9f2ec184eb23e0dd1,6889,0.006569862365722656,True,0.004957174560921189,support-rendered query image,True,"{'dim': 6, 'bank_cells': 4096, 'median_mean': 0.015387137420475483, 'scale_min': 0.0002973451919388026, 'scale_median': 0.0028634797781705856, 'scale_max': 0.004576737992465496}"
bracket_black,1,bracket_black/train/good/281.png,0,bracket_black/train/good/271.png,True,cutpaste,1,1,raw_only64,e51f0f28fdf3bc234c318b34a1bff070e085e096a22685c9f2ec184eb23e0dd1,6889,0.006569862365722656,True,0.0039549927559791335,support-rendered query image,True,"{'dim': 2, 'bank_cells': 4096, 'median_mean': 0.011835167184472084, 'scale_min': 0.0014337078901007771, 'scale_median': 0.0409955158829689, 'scale_max': 0.08055732399225235}"
bracket_black,1,bracket_black/train/good/281.png,0,bracket_black/train/good/271.png,True,cutpaste,1,1,dino_full32,e51f0f28fdf3bc234c318b34a1bff070e085e096a22685c9f2ec184eb23e0dd1,6889,0.006569862365722656,True,0.5403220306830775,support-rendered query image,True,"{'dim': 768, 'bank_cells': 1024, 'median_mean': -0.03474637493491173, 'scale_min': 0.09810230135917664, 'scale_median': 1.1155271530151367, 'scale_max': 7.8204851150512695}"
bracket_black,1,bracket_black/train/good/281.png,0,bracket_black/train/good/271.png,True,cutpaste,2,2,raw_hf_grad64,7ed384adcfdd990d80807b98404eb1dea3ba2e5a83e3bd71cda045ae49f73b02,12544,0.011962890625,True,0.014547258782715837,support-rendered query image,True,"{'dim': 6, 'bank_cells': 4096, 'median_mean': 0.015387137420475483, 'scale_min': 0.0002973451919388026, 'scale_median': 0.0028634797781705856, 'scale_max': 0.004576737992465496}"
bracket_black,1,bracket_black/train/good/281.png,0,bracket_black/train/good/271.png,True,cutpaste,2,2,raw_only64,7ed384adcfdd990d80807b98404eb1dea3ba2e5a83e3bd71cda045ae49f73b02,12544,0.011962890625,True,0.00838125661661707,support-rendered query image,True,"{'dim': 2, 'bank_cells': 4096, 'median_mean': 0.011835167184472084, 'scale_min': 0.0014337078901007771, 'scale_median': 0.0409955158829689, 'scale_max': 0.08055732399225235}"
bracket_black,1,bracket_black/train/good/281.png,0,bracket_black/train/good/271.png,True,cutpaste,2,2,dino_full32,7ed384adcfdd990d80807b98404eb1dea3ba2e5a83e3bd71cda045ae49f73b02,12544,0.011962890625,True,0.907291873080005,support-rendered query image,True,"{'dim': 768, 'bank_cells': 1024, 'median_mean': -0.03474637493491173, 'scale_min': 0.09810230135917664, 'scale_median': 1.1155271530151367, 'scale_max': 7.8204851150512695}"
metal_plate,0,metal_plate/train/good/029.png,1,metal_plate/train/good/012.png,True,thin_scratch,0,6,raw_hf_grad64,9f2a5bfd3c641fa8910d00202f3f98e6de787eb5cf5552687335c4ef248fefe4,1463,0.0013952255249023438,True,0.0008789871738388303,support-rendered query image,True,"{'dim': 6, 'bank_cells': 4096, 'median_mean': 0.010187369771301746, 'scale_min': 0.0002678999153431505, 'scale_median': 0.0016425910871475935, 'scale_max': 0.002508545061573386}"
metal_plate,0,metal_plate/train/good/029.png,1,metal_plate/train/good/012.png,True,thin_scratch,0,6,raw_only64,9f2a5bfd3c641fa8910d00202f3f98e6de787eb5cf5552687335c4ef248fefe4,1463,0.0013952255249023438,True,0.0008699930762767114,support-rendered query image,True,"{'dim': 2, 'bank_cells': 4096, 'median_mean': 0.06413584202528, 'scale_min': 0.00044334615813568234, 'scale_median': 0.03273870423436165, 'scale_max': 0.06503406167030334}"
metal_plate,0,metal_plate/train/good/029.png,1,metal_plate/train/good/012.png,True,thin_scratch,0,6,dino_full32,9f2a5bfd3c641fa8910d00202f3f98e6de787eb5cf5552687335c4ef248fefe4,1463,0.0013952255249023438,True,0.2776103504159408,support-rendered query image,True,"{'dim': 768, 'bank_cells': 1024, 'median_mean': -0.018572302535176277, 'scale_min': 0.10991686582565308, 'scale_median': 1.2556512355804443, 'scale_max': 7.940563678741455}"
metal_plate,0,metal_plate/train/good/029.png,1,metal_plate/train/good/012.png,True,thin_scratch,1,7,raw_hf_grad64,a888791f8d24d5acf8b8a91edce6fd6200a018789e8361cdc84e4e1fb4aad1af,813,0.0007753372192382812,True,0.0004901003659551909,support-rendered query image,True,"{'dim': 6, 'bank_cells': 4096, 'median_mean': 0.010187369771301746, 'scale_min': 0.0002678999153431505, 'scale_median': 0.0016425910871475935, 'scale_max': 0.002508545061573386}"
metal_plate,0,metal_plate/train/good/029.png,1,metal_plate/train/good/012.png,True,thin_scratch,1,7,raw_only64,a888791f8d24d5acf8b8a91edce6fd6200a018789e8361cdc84e4e1fb4aad1af,813,0.0007753372192382812,True,0.0004618289881238445,support-rendered query image,True,"{'dim': 2, 'bank_cells': 4096, 'median_mean': 0.06413584202528, 'scale_min': 0.00044334615813568234, 'scale_median': 0.03273870423436165, 'scale_max': 0.06503406167030334}"
metal_plate,0,metal_plate/train/good/029.png,1,metal_plate/train/good/012.png,True,thin_scratch,1,7,dino_full32,a888791f8d24d5acf8b8a91edce6fd6200a018789e8361cdc84e4e1fb4aad1af,813,0.0007753372192382812,True,0.09107908258663545,support-rendered query image,True,"{'dim': 768, 'bank_cells': 1024, 'median_mean': -0.018572302535176277, 'scale_min': 0.10991686582565308, 'scale_median': 1.2556512355804443, 'scale_max': 7.940563678741455}"
metal_plate,0,metal_plate/train/good/029.png,1,metal_plate/train/good/012.png,True,thin_scratch,2,8,raw_hf_grad64,c525a96299efc6d2a620d5399694edc05eb8cb29fdbf47172d482afeccb67997,601,0.0005731582641601562,True,0.0003340349664435076,support-rendered query image,True,"{'dim': 6, 'bank_cells': 4096, 'median_mean': 0.010187369771301746, 'scale_min': 0.0002678999153431505, 'scale_median': 0.0016425910871475935, 'scale_max': 0.002508545061573386}"
metal_plate,0,metal_plate/train/good/029.png,1,metal_plate/train/good/012.png,True,thin_scratch,2,8,raw_only64,c525a96299efc6d2a620d5399694edc05eb8cb29fdbf47172d482afeccb67997,601,0.0005731582641601562,True,0.00033164822553786945,support-rendered query image,True,"{'dim': 2, 'bank_cells': 4096, 'median_mean': 0.06413584202528, 'scale_min': 0.00044334615813568234, 'scale_median': 0.03273870423436165, 'scale_max': 0.06503406167030334}"
metal_plate,0,metal_plate/train/good/029.png,1,metal_plate/train/good/012.png,True,thin_scratch,2,8,dino_full32,c525a96299efc6d2a620d5399694edc05eb8cb29fdbf47172d482afeccb67997,601,0.0005731582641601562,True,0.10641256675600233,support-rendered query image,True,"{'dim': 768, 'bank_cells': 1024, 'median_mean': -0.018572302535176277, 'scale_min': 0.10991686582565308, 'scale_median': 1.2556512355804443, 'scale_max': 7.940563678741455}"
metal_plate,0,metal_plate/train/good/029.png,1,metal_plate/train/good/012.png,True,cutpaste,0,0,raw_hf_grad64,ac0b75e1fb8956ecf9816843600d86620284be2ef1ab8ef2fd34f352ce878ab1,7396,0.007053375244140625,True,0.004874899002434866,support-rendered query image,True,"{'dim': 6, 'bank_cells': 4096, 'median_mean': 0.010187369771301746, 'scale_min': 0.0002678999153431505, 'scale_median': 0.0016425910871475935, 'scale_max': 0.002508545061573386}"
metal_plate,0,metal_plate/train/good/029.png,1,metal_plate/train/good/012.png,True,cutpaste,0,0,raw_only64,ac0b75e1fb8956ecf9816843600d86620284be2ef1ab8ef2fd34f352ce878ab1,7396,0.007053375244140625,True,0.00408117108377795,support-rendered query image,True,"{'dim': 2, 'bank_cells': 4096, 'median_mean': 0.06413584202528, 'scale_min': 0.00044334615813568234, 'scale_median': 0.03273870423436165, 'scale_max': 0.06503406167030334}"
metal_plate,0,metal_plate/train/good/029.png,1,metal_plate/train/good/012.png,True,cutpaste,0,0,dino_full32,ac0b75e1fb8956ecf9816843600d86620284be2ef1ab8ef2fd34f352ce878ab1,7396,0.007053375244140625,True,0.8165528748797203,support-rendered query image,True,"{'dim': 768, 'bank_cells': 1024, 'median_mean': -0.018572302535176277, 'scale_min': 0.10991686582565308, 'scale_median': 1.2556512355804443, 'scale_max': 7.940563678741455}"
metal_plate,0,metal_plate/train/good/029.png,1,metal_plate/train/good/012.png,True,cutpaste,1,1,raw_hf_grad64,399d1e3be88d662e89490016d2b53b98b35e511e8075e8997bdc362def6668db,4900,0.004673004150390625,True,0.0031652983917683265,support-rendered query image,True,"{'dim': 6, 'bank_cells': 4096, 'median_mean': 0.010187369771301746, 'scale_min': 0.0002678999153431505, 'scale_median': 0.0016425910871475935, 'scale_max': 0.002508545061573386}"
metal_plate,0,metal_plate/train/good/029.png,1,metal_plate/train/good/012.png,True,cutpaste,1,1,raw_only64,399d1e3be88d662e89490016d2b53b98b35e511e8075e8997bdc362def6668db,4900,0.004673004150390625,True,0.0025361010635388554,support-rendered query image,True,"{'dim': 2, 'bank_cells': 4096, 'median_mean': 0.06413584202528, 'scale_min': 0.00044334615813568234, 'scale_median': 0.03273870423436165, 'scale_max': 0.06503406167030334}"
metal_plate,0,metal_plate/train/good/029.png,1,metal_plate/train/good/012.png,True,cutpaste,1,1,dino_full32,399d1e3be88d662e89490016d2b53b98b35e511e8075e8997bdc362def6668db,4900,0.004673004150390625,True,0.6097751544644574,support-rendered query image,True,"{'dim': 768, 'bank_cells': 1024, 'median_mean': -0.018572302535176277, 'scale_min': 0.10991686582565308, 'scale_median': 1.2556512355804443, 'scale_max': 7.940563678741455}"
metal_plate,0,metal_plate/train/good/029.png,1,metal_plate/train/good/012.png,True,cutpaste,2,2,raw_hf_grad64,6ae461b229510129fcba621167974a58604bf51ee0c23d035d0f14bd547d4a81,12769,0.012177467346191406,True,0.006578203702200317,support-rendered query image,True,"{'dim': 6, 'bank_cells': 4096, 'median_mean': 0.010187369771301746, 'scale_min': 0.0002678999153431505, 'scale_median': 0.0016425910871475935, 'scale_max': 0.002508545061573386}"
metal_plate,0,metal_plate/train/good/029.png,1,metal_plate/train/good/012.png,True,cutpaste,2,2,raw_only64,6ae461b229510129fcba621167974a58604bf51ee0c23d035d0f14bd547d4a81,12769,0.012177467346191406,True,0.007057155569167978,support-rendered query image,True,"{'dim': 2, 'bank_cells': 4096, 'median_mean': 0.06413584202528, 'scale_min': 0.00044334615813568234, 'scale_median': 0.03273870423436165, 'scale_max': 0.06503406167030334}"
metal_plate,0,metal_plate/train/good/029.png,1,metal_plate/train/good/012.png,True,cutpaste,2,2,dino_full32,6ae461b229510129fcba621167974a58604bf51ee0c23d035d0f14bd547d4a81,12769,0.012177467346191406,True,0.9840980288917481,support-rendered query image,True,"{'dim': 768, 'bank_cells': 1024, 'median_mean': -0.018572302535176277, 'scale_min': 0.10991686582565308, 'scale_median': 1.2556512355804443, 'scale_max': 7.940563678741455}"
metal_plate,1,metal_plate/train/good/012.png,0,metal_plate/train/good/029.png,True,thin_scratch,0,6,raw_hf_grad64,23b75daabd6d19239ffa1e2b4b2de868082dd3b53c602b5da33d8c2168ad7574,945,0.0009012222290039062,True,0.0005442417981472569,support-rendered query image,True,"{'dim': 6, 'bank_cells': 4096, 'median_mean': 0.010160411708056927, 'scale_min': 0.0002603938337415457, 'scale_median': 0.00211702985689044, 'scale_max': 0.0034434704575687647}"
metal_plate,1,metal_plate/train/good/012.png,0,metal_plate/train/good/029.png,True,thin_scratch,0,6,raw_only64,23b75daabd6d19239ffa1e2b4b2de868082dd3b53c602b5da33d8c2168ad7574,945,0.0009012222290039062,True,0.0005577530614397777,support-rendered query image,True,"{'dim': 2, 'bank_cells': 4096, 'median_mean': 0.050320278853178024, 'scale_min': 0.0005702815251424909, 'scale_median': 0.03928627073764801, 'scale_max': 0.07800225913524628}"
metal_plate,1,metal_plate/train/good/012.png,0,metal_plate/train/good/029.png,True,thin_scratch,0,6,dino_full32,23b75daabd6d19239ffa1e2b4b2de868082dd3b53c602b5da33d8c2168ad7574,945,0.0009012222290039062,True,0.06046530698399909,support-rendered query image,True,"{'dim': 768, 'bank_cells': 1024, 'median_mean': -0.02430458925664425, 'scale_min': 0.09495089948177338, 'scale_median': 1.2373921871185303, 'scale_max': 8.077622413635254}"
metal_plate,1,metal_plate/train/good/012.png,0,metal_plate/train/good/029.png,True,thin_scratch,1,7,raw_hf_grad64,0dc86e7436f8f30c7d3a77ac86414a4440a06d9c45f451db7e84a5899cd10f20,1631,0.0015554428100585938,True,0.0009234720989460985,support-rendered query image,True,"{'dim': 6, 'bank_cells': 4096, 'median_mean': 0.010160411708056927, 'scale_min': 0.0002603938337415457, 'scale_median': 0.00211702985689044, 'scale_max': 0.0034434704575687647}"
metal_plate,1,metal_plate/train/good/012.png,0,metal_plate/train/good/029.png,True,thin_scratch,1,7,raw_only64,0dc86e7436f8f30c7d3a77ac86414a4440a06d9c45f451db7e84a5899cd10f20,1631,0.0015554428100585938,True,0.0008507452946694599,support-rendered query image,True,"{'dim': 2, 'bank_cells': 4096, 'median_mean': 0.050320278853178024, 'scale_min': 0.0005702815251424909, 'scale_median': 0.03928627073764801, 'scale_max': 0.07800225913524628}"
metal_plate,1,metal_plate/train/good/012.png,0,metal_plate/train/good/029.png,True,thin_scratch,1,7,dino_full32,0dc86e7436f8f30c7d3a77ac86414a4440a06d9c45f451db7e84a5899cd10f20,1631,0.0015554428100585938,True,0.20387534846728314,support-rendered query image,True,"{'dim': 768, 'bank_cells': 1024, 'median_mean': -0.02430458925664425, 'scale_min': 0.09495089948177338, 'scale_median': 1.2373921871185303, 'scale_max': 8.077622413635254}"
metal_plate,1,metal_plate/train/good/012.png,0,metal_plate/train/good/029.png,True,thin_scratch,2,8,raw_hf_grad64,645955e328cabb700169ef6fec830b9cb410eb9311aaa3eae213b4fb4ab01142,887,0.0008459091186523438,True,0.000503376280158104,support-rendered query image,True,"{'dim': 6, 'bank_cells': 4096, 'median_mean': 0.010160411708056927, 'scale_min': 0.0002603938337415457, 'scale_median': 0.00211702985689044, 'scale_max': 0.0034434704575687647}"
