shot,category,temperature,decision_margin,image_weight_mean,image_weight_q10,image_weight_q50,image_weight_q90,pixel_weight_mean,image_pixel_weight_gap_mean,visual_count,text_count,weighted_count
2,pcb1,0.35,0.05,0.8162647680889367,0.7425614482042089,0.8432401023720973,0.8432401023720973,0.39348388050112887,0.4227808875878075,200,0,0
2,pcb1,0.35,0.1,0.8162647680889367,0.7425614482042089,0.8432401023720973,0.8432401023720973,0.39348388050112887,0.4227808875878075,199,0,1
2,pcb1,0.35,0.15,0.8162647680889367,0.7425614482042089,0.8432401023720973,0.8432401023720973,0.39348388050112887,0.4227808875878075,194,0,6
2,pcb1,0.5,0.05,0.7415584229773732,0.677334003877636,0.7645475954666215,0.7645475954666215,0.4248490128018736,0.31670941017549964,200,0,0
2,pcb1,0.5,0.1,0.7415584229773732,0.677334003877636,0.7645475954666215,0.7645475954666215,0.4248490128018736,0.31670941017549964,194,0,6
2,pcb1,0.5,0.15,0.7415584229773732,0.677334003877636,0.7645475954666215,0.7645475954666215,0.4248490128018736,0.31670941017549964,187,0,13
2,pcb2,0.2,0.05,0.7798811727762223,0.5237878799438477,0.8398730456829071,0.9499999880790709,0.24718266746659961,0.5326985053096226,160,0,40
2,pcb2,0.2,0.1,0.7798811727762223,0.5237878799438477,0.8398730456829071,0.9499999880790709,0.24718266746659961,0.5326985053096226,146,0,54
2,pcb2,0.2,0.15,0.7798811727762223,0.5237878799438477,0.8398730456829071,0.9499999880790709,0.24718266746659961,0.5326985053096226,139,0,61
2,pcb2,0.35,0.05,0.6997381295011442,0.5135999897728108,0.720517066904917,0.8432401023720973,0.3460423327429191,0.353695796758225,148,0,52
2,pcb2,0.35,0.1,0.6997381295011442,0.5135999897728108,0.720517066904917,0.8432401023720973,0.3460423327429191,0.353695796758225,136,0,64
2,pcb2,0.35,0.15,0.6997381295011442,0.5135999897728108,0.720517066904917,0.8432401023720973,0.3460423327429191,0.353695796758225,121,0,79
2,pcb2,0.5,0.05,0.6505473212902436,0.5095211907664231,0.6599163017339928,0.7645475954666215,0.3904186493309853,0.2601286719592582,144,0,56
2,pcb2,0.5,0.1,0.6505473212902436,0.5095211907664231,0.6599163017339928,0.7645475954666215,0.3904186493309853,0.2601286719592582,124,0,76
2,pcb2,0.5,0.15,0.6505473212902436,0.5095211907664231,0.6599163017339928,0.7645475954666215,0.3904186493309853,0.2601286719592582,105,0,95
2,pcb3,0.2,0.05,0.9499999880790709,0.9499999880790709,0.9499999880790709,0.9499999880790709,0.4230494449663292,0.5269505431127418,201,0,0
2,pcb3,0.2,0.1,0.9499999880790709,0.9499999880790709,0.9499999880790709,0.9499999880790709,0.4230494449663292,0.5269505431127418,201,0,0
2,pcb3,0.2,0.15,0.9499999880790709,0.9499999880790709,0.9499999880790709,0.9499999880790709,0.4230494449663292,0.5269505431127418,201,0,0
2,pcb3,0.35,0.05,0.8432401023720976,0.8432401023720973,0.8432401023720973,0.8432401023720973,0.45575390435730306,0.38748619801479417,201,0,0
2,pcb3,0.35,0.1,0.8432401023720976,0.8432401023720973,0.8432401023720973,0.8432401023720973,0.45575390435730306,0.38748619801479417,201,0,0
2,pcb3,0.35,0.15,0.8432401023720976,0.8432401023720973,0.8432401023720973,0.8432401023720973,0.45575390435730306,0.38748619801479417,201,0,0
2,pcb3,0.5,0.05,0.7645475954666215,0.7645475954666215,0.7645475954666215,0.7645475954666215,0.4689797299787554,0.2955678654878662,201,0,0
2,pcb3,0.5,0.1,0.7645475954666215,0.7645475954666215,0.7645475954666215,0.7645475954666215,0.4689797299787554,0.2955678654878662,201,0,0
2,pcb3,0.5,0.15,0.7645475954666215,0.7645475954666215,0.7645475954666215,0.7645475954666215,0.4689797299787554,0.2955678654878662,201,0,0
2,pcb4,0.2,0.05,0.8386903422981945,0.6056467890739441,0.9085503816604615,0.9499999880790709,0.2768457504083148,0.5618445918898798,198,0,3
2,pcb4,0.2,0.1,0.8386903422981945,0.6056467890739441,0.9085503816604615,0.9499999880790709,0.2768457504083148,0.5618445918898798,184,0,17
2,pcb4,0.2,0.15,0.8386903422981945,0.6056467890739441,0.9085503816604615,0.9499999880790709,0.2768457504083148,0.5618445918898798,168,0,33
2,pcb4,0.35,0.05,0.742903275902919,0.5609876671416462,0.7878535708504767,0.8432401023720973,0.3661583391639269,0.37674493673899206,190,0,11
2,pcb4,0.35,0.1,0.742903275902919,0.5609876671416462,0.7878535708504767,0.8432401023720973,0.3661583391639269,0.37674493673899206,159,0,42
2,pcb4,0.35,0.15,0.742903275902919,0.5609876671416462,0.7878535708504767,0.8432401023720973,0.3661583391639269,0.37674493673899206,146,0,55
2,pcb4,0.5,0.05,0.683369236795061,0.5427999987683347,0.7147210506350522,0.7645475954666215,0.40513213024056494,0.2782371065544961,176,0,25
2,pcb4,0.5,0.1,0.683369236795061,0.5427999987683347,0.7147210506350522,0.7645475954666215,0.40513213024056494,0.2782371065544961,148,0,53
2,pcb4,0.5,0.15,0.683369236795061,0.5427999987683347,0.7147210506350522,0.7645475954666215,0.40513213024056494,0.2782371065544961,134,0,67
2,pipe_fryum,0.2,0.05,0.6022893516222636,0.5023283004760742,0.5205924808979034,0.9499999880790709,0.20763624403207437,0.3946531075901891,52,0,98
2,pipe_fryum,0.2,0.1,0.6022893516222636,0.5023283004760742,0.5205924808979034,0.9499999880790709,0.20763624403207437,0.3946531075901891,44,0,106
2,pipe_fryum,0.2,0.15,0.6022893516222636,0.5023283004760742,0.5205924808979034,0.9499999880790709,0.20763624403207437,0.3946531075901891,35,0,115
2,pipe_fryum,0.35,0.05,0.570602527231171,0.501330463895504,0.5117716168706877,0.8432401023720973,0.3170989375000716,0.2535035897310993,44,0,106
2,pipe_fryum,0.35,0.1,0.570602527231171,0.501330463895504,0.5117716168706877,0.8432401023720973,0.3170989375000716,0.2535035897310993,33,0,117
2,pipe_fryum,0.35,0.15,0.570602527231171,0.501330463895504,0.5117716168706877,0.8432401023720973,0.3170989375000716,0.2535035897310993,25,0,125
2,pipe_fryum,0.5,0.05,0.5527292734721059,0.5009313258485946,0.5082409085529582,0.7645475954666215,0.3688031573792019,0.18392611609290388,39,0,111
2,pipe_fryum,0.5,0.1,0.5527292734721059,0.5009313258485946,0.5082409085529582,0.7645475954666215,0.3688031573792019,0.18392611609290388,26,0,124
2,pipe_fryum,0.5,0.15,0.5527292734721059,0.5009313258485946,0.5082409085529582,0.7645475954666215,0.3688031573792019,0.18392611609290388,22,0,128
4,candle,0.2,0.05,0.8377132530510426,0.5889877617359162,0.9259145557880402,0.9499999880790709,0.23790590694639394,0.5998073461046486,187,0,13
4,candle,0.2,0.1,0.8377132530510426,0.5889877617359162,0.9259145557880402,0.9499999880790709,0.23790590694639394,0.5998073461046486,177,0,23
4,candle,0.2,0.15,0.8377132530510426,0.5889877617359162,0.9259145557880402,0.9499999880790709,0.23790590694639394,0.5998073461046486,167,0,33
4,candle,0.35,0.05,0.7437704997106885,0.5512174478622696,0.808948488022135,0.8432401023720973,0.3392131530831405,0.40455734662754816,180,0,20
4,candle,0.35,0.1,0.7437704997106885,0.5512174478622696,0.808948488022135,0.8432401023720973,0.3392131530831405,0.40455734662754816,164,0,36
4,candle,0.35,0.15,0.7437704997106885,0.5512174478622696,0.808948488022135,0.8432401023720973,0.3392131530831405,0.40455734662754816,145,0,55
4,candle,0.5,0.05,0.6844448694975778,0.5359164801813574,0.7330666518659674,0.7645475954666215,0.38531288363853533,0.2991319858590425,171,0,29
4,candle,0.5,0.1,0.6844448694975778,0.5359164801813574,0.7330666518659674,0.7645475954666215,0.38531288363853533,0.2991319858590425,148,0,52
4,candle,0.5,0.15,0.6844448694975778,0.5359164801813574,0.7330666518659674,0.7645475954666215,0.38531288363853533,0.2991319858590425,135,0,65
4,capsules,0.2,0.05,0.8158671118319034,0.5502135753631592,0.9034856557846069,0.9499999880790709,0.4627970870769552,0.35309848458691534,144,0,16
4,capsules,0.2,0.1,0.8158671118319034,0.5502135753631592,0.9034856557846069,0.9499999880790709,0.4627970870769552,0.35309848458691534,132,0,28
4,capsules,0.2,0.15,0.8158671118319034,0.5502135753631592,0.9034856557846069,0.9499999880790709,0.4627970870769552,0.35309848458691534,126,0,34
4,capsules,0.35,0.05,0.727659649820804,0.5287613930438716,0.7821328787700531,0.8432401023720973,0.47868346927771466,0.24899244781627744,136,0,24
4,capsules,0.35,0.1,0.727659649820804,0.5287613930438716,0.7821328787700531,0.8432401023720973,0.47868346927771466,0.24899244781627744,123,0,37
4,capsules,0.35,0.15,0.727659649820804,0.5287613930438716,0.7821328787700531,0.8432401023720973,0.47868346927771466,0.24899244781627744,107,0,53
4,capsules,0.5,0.05,0.6721961959000485,0.5201447744915202,0.7098632266059517,0.7645475954666215,0.4850683785760207,0.18713920519644,130,0,30
4,capsules,0.5,0.1,0.6721961959000485,0.5201447744915202,0.7098632266059517,0.7645475954666215,0.4850683785760207,0.18713920519644,109,0,51
4,capsules,0.5,0.15,0.6721961959000485,0.5201447744915202,0.7098632266059517,0.7645475954666215,0.4850683785760207,0.18713920519644,95,0,65
4,cashew,0.2,0.05,0.8693977459271749,0.6463798701763153,0.9499999880790709,0.9499999880790709,0.19239391909317782,0.677003826833997,149,0,1
4,cashew,0.2,0.1,0.8693977459271749,0.6463798701763153,0.9499999880790709,0.9499999880790709,0.19239391909317782,0.677003826833997,145,0,5
4,cashew,0.2,0.15,0.8693977459271749,0.6463798701763153,0.9499999880790709,0.9499999880790709,0.19239391909317782,0.677003826833997,134,0,16
4,cashew,0.35,0.05,0.76831847015423,0.5853234588623523,0.8432401023720973,0.8432401023720973,0.30567291461034074,0.4626455555438892,148,0,2
4,cashew,0.35,0.1,0.76831847015423,0.5853234588623523,0.8432401023720973,0.8432401023720973,0.30567291461034074,0.4626455555438892,131,0,19
4,cashew,0.35,0.15,0.76831847015423,0.5853234588623523,0.8432401023720973,0.8432401023720973,0.30567291461034074,0.4626455555438892,121,0,29
4,cashew,0.5,0.05,0.7034270221978403,0.5600256561636799,0.7645475954666215,0.7645475954666215,0.36021585518981547,0.3432111670080249,137,0,13
4,cashew,0.5,0.1,0.7034270221978403,0.5600256561636799,0.7645475954666215,0.7645475954666215,0.36021585518981547,0.3432111670080249,124,0,26
4,cashew,0.5,0.15,0.7034270221978403,0.5600256561636799,0.7645475954666215,0.7645475954666215,0.36021585518981547,0.3432111670080249,110,0,40
4,chewinggum,0.2,0.05,0.908297933737437,0.8416689991950989,0.9300259351730347,0.9499999880790709,0.1665828820049491,0.7417150517324878,150,0,0
4,chewinggum,0.2,0.1,0.908297933737437,0.8416689991950989,0.9300259351730347,0.9499999880790709,0.1665828820049491,0.7417150517324878,150,0,0
4,chewinggum,0.2,0.15,0.908297933737437,0.8416689991950989,0.9300259351730347,0.9499999880790709,0.1665828820049491,0.7417150517324878,150,0,0
4,chewinggum,0.35,0.05,0.7942900328435786,0.7220564260442757,0.8143215109300481,0.8432401023720973,0.28382757396470937,0.5104624588788692,150,0,0
4,chewinggum,0.35,0.1,0.7942900328435786,0.7220564260442757,0.8143215109300481,0.8432401023720973,0.28382757396470937,0.5104624588788692,150,0,0
4,chewinggum,0.35,0.15,0.7942900328435786,0.7220564260442757,0.8143215109300481,0.8432401023720973,0.28382757396470937,0.5104624588788692,150,0,0
4,chewinggum,0.5,0.05,0.7221319870366422,0.6611178296226349,0.7378527089673044,0.7645475954666215,0.34320883539326547,0.3789231516433767,150,0,0
4,chewinggum,0.5,0.1,0.7221319870366422,0.6611178296226349,0.7378527089673044,0.7645475954666215,0.34320883539326547,0.3789231516433767,150,0,0
4,chewinggum,0.5,0.15,0.7221319870366422,0.6611178296226349,0.7378527089673044,0.7645475954666215,0.34320883539326547,0.3789231516433767,149,0,1
4,fryum,0.2,0.05,0.9455610052744547,0.9474197566509247,0.9499999880790709,0.9499999880790709,0.27264901139817,0.6729119938762845,150,0,0
4,fryum,0.2,0.1,0.9455610052744547,0.9474197566509247,0.9499999880790709,0.9499999880790709,0.27264901139817,0.6729119938762845,150,0,0
4,fryum,0.2,0.15,0.9455610052744547,0.9474197566509247,0.9499999880790709,0.9499999880790709,0.27264901139817,0.6729119938762845,150,0,0
4,fryum,0.35,0.05,0.8383687416084209,0.8391928651739035,0.8432401023720973,0.8432401023720973,0.36328311217195003,0.4750856294364708,150,0,0
4,fryum,0.35,0.1,0.8383687416084209,0.8391928651739035,0.8432401023720973,0.8432401023720973,0.36328311217195003,0.4750856294364708,150,0,0
4,fryum,0.35,0.15,0.8383687416084209,0.8391928651739035,0.8432401023720973,0.8432401023720973,0.36328311217195003,0.4750856294364708,148,0,2
4,fryum,0.5,0.05,0.760363888586123,0.7607081186885596,0.7645475954666215,0.7645475954666215,0.4030242007170494,0.35733968786907366,150,0,0
4,fryum,0.5,0.1,0.760363888586123,0.7607081186885596,0.7645475954666215,0.7645475954666215,0.4030242007170494,0.35733968786907366,149,0,1
4,fryum,0.5,0.15,0.760363888586123,0.7607081186885596,0.7645475954666215,0.7645475954666215,0.4030242007170494,0.35733968786907366,148,0,2
4,macaroni1,0.2,0.05,0.9459561601281166,0.9499999880790709,0.9499999880790709,0.9499999880790709,0.3509393357621131,0.5950168243660033,200,0,0
4,macaroni1,0.2,0.1,0.9459561601281166,0.9499999880790709,0.9499999880790709,0.9499999880790709,0.3509393357621131,0.5950168243660033,200,0,0
4,macaroni1,0.2,0.15,0.9459561601281166,0.9499999880790709,0.9499999880790709,0.9499999880790709,0.3509393357621131,0.5950168243660033,200,0,0
4,macaroni1,0.35,0.05,0.8388797409839015,0.8432401023720973,0.8432401023720973,0.8432401023720973,0.41303620415807474,0.42584353682582654,200,0,0
4,macaroni1,0.35,0.1,0.8388797409839015,0.8432401023720973,0.8432401023720973,0.8432401023720973,0.41303620415807474,0.42584353682582654,200,0,0
4,macaroni1,0.35,0.15,0.8388797409839015,0.8432401023720973,0.8432401023720973,0.8432401023720973,0.41303620415807474,0.42584353682582654,200,0,0
4,macaroni1,0.5,0.05,0.7608503075270425,0.7645475954666215,0.7645475954666215,0.7645475954666215,0.43880624907944576,0.32204405844759676,200,0,0
4,macaroni1,0.5,0.1,0.7608503075270425,0.7645475954666215,0.7645475954666215,0.7645475954666215,0.43880624907944576,0.32204405844759676,200,0,0
4,macaroni1,0.5,0.15,0.7608503075270425,0.7645475954666215,0.7645475954666215,0.7645475954666215,0.43880624907944576,0.32204405844759676,197,0,3
4,macaroni2,0.2,0.05,0.946741654574871,0.9499999880790709,0.9499999880790709,0.9499999880790709,0.45593308261649673,0.49080857195837424,200,0,0
4,macaroni2,0.2,0.1,0.946741654574871,0.9499999880790709,0.9499999880790709,0.9499999880790709,0.45593308261649673,0.49080857195837424,200,0,0
4,macaroni2,0.2,0.15,0.946741654574871,0.9499999880790709,0.9499999880790709,0.9499999880790709,0.45593308261649673,0.49080857195837424,200,0,0
4,macaroni2,0.35,0.05,0.8396558765400854,0.8432401023720973,0.8432401023720973,0.8432401023720973,0.4747732411043614,0.3648826354357241,200,0,0
4,macaroni2,0.35,0.1,0.8396558765400854,0.8432401023720973,0.8432401023720973,0.8432401023720973,0.4747732411043614,0.3648826354357241,200,0,0
4,macaroni2,0.35,0.15,0.8396558765400854,0.8432401023720973,0.8432401023720973,0.8432401023720973,0.4747732411043614,0.3648826354357241,199,0,1
4,macaroni2,0.5,0.05,0.7614736292478621,0.7645475954666215,0.7645475954666215,0.7645475954666215,0.48233334234059355,0.2791402869072685,200,0,0
4,macaroni2,0.5,0.1,0.7614736292478621,0.7645475954666215,0.7645475954666215,0.7645475954666215,0.48233334234059355,0.2791402869072685,199,0,1
4,macaroni2,0.5,0.15,0.7614736292478621,0.7645475954666215,0.7645475954666215,0.7645475954666215,0.48233334234059355,0.2791402869072685,199,0,1
4,pcb1,0.2,0.05,0.9499435490369795,0.9499999880790709,0.9499999880790709,0.9499999880790709,0.35923371353278083,0.5907098355041986,200,0,0
4,pcb1,0.2,0.1,0.9499435490369795,0.9499999880790709,0.9499999880790709,0.9499999880790709,0.35923371353278083,0.5907098355041986,200,0,0
4,pcb1,0.2,0.15,0.9499435490369795,0.9499999880790709,0.9499999880790709,0.9499999880790709,0.35923371353278083,0.5907098355041986,200,0,0
4,pcb1,0.35,0.05,0.8431552289471901,0.8432401023720973,0.8432401023720973,0.8432401023720973,0.41806324840091136,0.42509198054627845,200,0,0
4,pcb1,0.35,0.1,0.8431552289471901,0.8432401023720973,0.8432401023720973,0.8432401023720973,0.41806324840091136,0.42509198054627845,200,0,0
4,pcb1,0.35,0.15,0.8431552289471901,0.8432401023720973,0.8432401023720973,0.8432401023720973,0.41806324840091136,0.42509198054627845,200,0,0
4,pcb1,0.5,0.05,0.7644682447733442,0.7645475954666215,0.7645475954666215,0.7645475954666215,0.44237744838014725,0.322090796393197,200,0,0
4,pcb1,0.5,0.1,0.7644682447733442,0.7645475954666215,0.7645475954666215,0.7645475954666215,0.44237744838014725,0.322090796393197,200,0,0
4,pcb1,0.5,0.15,0.7644682447733442,0.7645475954666215,0.7645475954666215,0.7645475954666215,0.44237744838014725,0.322090796393197,200,0,0
4,pcb2,0.2,0.05,0.7724442383646966,0.527613615989685,0.7988303005695344,0.9499999880790709,0.2526700815486509,0.5197741568160456,162,0,38
4,pcb2,0.2,0.1,0.7724442383646966,0.527613615989685,0.7988303005695344,0.9499999880790709,0.2526700815486509,0.5197741568160456,148,0,52
4,pcb2,0.2,0.15,0.7724442383646966,0.527613615989685,0.7988303005695344,0.9499999880790709,0.2526700815486509,0.5197741568160456,137,0,63
4,pcb2,0.35,0.05,0.6929352257080782,0.5157900287302541,0.6874019604477251,0.8432401023720973,0.34983372418752023,0.34310150152055807,152,0,48
4,pcb2,0.35,0.1,0.6929352257080782,0.5157900287302541,0.6874019604477251,0.8432401023720973,0.34983372418752023,0.34310150152055807,133,0,67
